# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
goodss 155 3 1 0 1.2871 1.175 1.242 1.335 1.362 2.7882 1.904 0.88429 17467000000.0 3687600000.0 0.0 1.287 3.0 10.59 7.717 3286200000.0 2458400000.0 -1.47 2.05 0.78 172.34 74.24 155 goodss-15-G141_00155 1.34785
goodss 158 3 1 0 3.0853 2.933 2.996 3.167 3.319 70.014 66.557 3.4576 610610000000.0 14419000000.0 0.0 3.085 3.0 25.03 14.99 17980000000.0 9612600000.0 -1.95 -99.0 -99.0 -99.0 -99.0 158 00000 -1.0
goodss 161 3 1 0 0.6277 0.515 0.585 0.67 0.718 0.31779 -99.0 0.31779 -99.0 1325200000.0 2.0 0.6277 3.0 -0.5556 16.93 576130000.0 883490000.0 -0.1 -99.0 -99.0 -99.0 -99.0 161 00000 -1.0
goodss 168 3 1 0 1.3919 1.301 1.342 1.448 1.491 8.8683 6.8379 2.0304 62733000000.0 8466900000.0 0.0 1.392 3.0 27.65 11.11 7871800000.0 5644600000.0 -1.56 -99.0 -99.0 -99.0 -99.0 168 00000 -1.0
goodss 171 3 1 0 2.6589 2.546 2.597 2.723 2.764 44.326 35.46 8.8666 325320000000.0 36975000000.0 0.0 2.659 3.0 32.53 15.59 37196000000.0 24650000000.0 -1.51 -99.0 -99.0 -99.0 -99.0 171 00000 -1.0
goodss 178 3 1 0 0.9479 0.92 0.925 0.971 0.976 23.24 22.85 0.3904 209630000000.0 1628000000.0 0.0 0.9479 3.0 433.3 11.16 197160000.0 1085400000.0 2.22 -99.0 -99.0 -99.0 -99.0 178 00000 -1.0
goodss 179 3 1 0 0.7069 0.671 0.687 0.73 0.737 0.21605 -99.0 0.21605 -99.0 900960000.0 2.0 0.7069 3.0 -1.4 12.26 521200000.0 600640000.0 -0.59 -99.0 -99.0 -99.0 -99.0 179 00000 -1.0
goodss 180 3 1 0 1.2043 1.147 1.171 1.239 1.265 2.7128 0.65361 2.0592 5996400000.0 8587100000.0 1.0 1.204 3.0 5.001 11.95 9287300000.0 5724800000.0 -1.81 -99.0 -99.0 -99.0 -99.0 180 00000 -1.0
goodss 181 3 1 0 2.4733 2.371 2.423 2.529 2.556 7.9071 -99.0 7.9071 -99.0 32974000000.0 2.0 2.473 3.0 -14.68 8.597 39422000000.0 21982000000.0 -1.9 -99.0 -99.0 -99.0 -99.0 181 goodss-15-G141_00181 2.53248
goodss 182 3 1 0 0.8114 0.754 0.763 0.855 0.985 1.2415 0.91678 0.32472 8410900000.0 1354100000.0 0.0 0.8114 3.0 23.7 7.479 1521600000.0 902760000.0 -1.87 4.82 1.36 634.99 282.05 182 goodss-15-G141_00182 0.70574
goodss 188 3 1 0 0.298 0.048 0.214 0.354 0.501 0.0047456 -99.0 0.0047456 -99.0 19790000.0 2.0 0.298 3.0 -6.316 13.98 22743000.0 13193000.0 -2.0 -99.0 -99.0 -99.0 -99.0 188 00000 -1.0
goodss 189 3 1 0 4.2236 4.119 4.159 4.3 4.341 66.007 41.41 24.598 379910000000.0 102580000000.0 1.0 4.224 3.0 3.556 17.29 112870000000.0 68384000000.0 -1.82 -99.0 -99.0 -99.0 -99.0 189 00000 -1.0
goodss 194 3 1 0 0.6507 0.621 0.627 0.678 0.711 6.9255 4.4768 2.4486 41072000000.0 10211000000.0 0.0 0.6507 3.0 180.1 12.17 6962200000.0 6807400000.0 -1.16 -99.0 -99.0 -99.0 -99.0 194 00000 -1.0
goodss 197 3 1 0 1.4026 1.344 1.366 1.441 1.476 17.126 12.437 4.6883 114110000000.0 19551000000.0 0.0 1.403 3.0 49.25 9.562 14879000000.0 13034000000.0 -1.11 -99.0 -99.0 -99.0 -99.0 197 00000 -1.0
goodss 199 3 1 0 2.2062 1.452 2.116 2.282 2.359 3.3086 -99.0 3.3086 -99.0 13797000000.0 2.0 2.206 3.0 -15.47 11.08 13450000000.0 9198300000.0 -1.62 -99.0 -99.0 -99.0 -99.0 199 00000 -1.0
goodss 200 3 1 0 0.7008 0.648 0.673 0.73 0.754 0.25229 -99.0 0.25229 -99.0 1052100000.0 2.0 0.7008 3.0 -15.48 9.036 1184100000.0 701380000.0 -1.87 -99.0 -99.0 -99.0 -99.0 200 00000 -1.0
goodss 205 3 1 0 0.2878 0.245 0.269 0.306 0.314 0.021515 6.9568e-05 0.021446 638240.0 89432000.0 1.0 0.2878 3.0 0.02271 10.23 93752000.0 59621000.0 -1.43 -99.0 -99.0 -99.0 -99.0 205 goodss-15-G141_00205 0.27826
goodss 206 3 1 0 1.097 1.047 1.067 1.128 1.141 3.0922 1.8468 1.2454 16943000000.0 5193400000.0 0.0 1.097 3.0 20.29 11.02 4596800000.0 3462300000.0 -1.48 -99.0 -99.0 -99.0 -99.0 206 00000 -1.0
goodss 209 2 1 1 0.6603 0.6511 0.6564 0.6645 0.6684 0.53766 0.28834 0.24932 2645300000.0 1039700000.0 0.0 0.6603 2.0 11.29 10.84 1154100000.0 693140000.0 -1.89 3.68 2.75 261.16 218.77 209 goodss-15-G141_00209 0.6603
goodss 211 3 1 0 1.2002 1.036 1.107 1.282 1.324 0.79683 0.39557 0.40126 3629100000.0 1673300000.0 1.0 1.2 3.0 3.072 6.918 1837700000.0 1115500000.0 -1.79 4.16 0.78 2.1279340768252187e+93 inf 211 goodss-15-G141_00211 1.07508
goodss 221 3 1 0 1.2468 1.051 1.161 1.333 1.435 1.396 1.0603 0.33574 9727400000.0 1400100000.0 0.0 1.247 3.0 6.868 5.804 1641600000.0 933400000.0 -1.91 -99.0 -99.0 -99.0 -99.0 221 goodss-15-G141_00221 1.7456
goodss 226 3 1 0 0.5221 0.472 0.49 0.554 0.578 0.21452 0.070435 0.14408 646190000.0 600850000.0 1.0 0.5221 3.0 4.617 9.238 690850000.0 400570000.0 -1.89 -99.0 -99.0 -99.0 -99.0 226 00000 -1.0
goodss 230 3 1 0 0.9414 0.857 0.881 1.022 1.083 0.30946 -99.0 0.30946 -99.0 1290500000.0 2.0 0.9414 3.0 -14.46 9.684 1514200000.0 860320000.0 -1.91 -99.0 -99.0 -99.0 -99.0 230 00000 -1.0
goodss 232 3 1 0 2.5641 0.291 2.499 2.623 2.66 7.9952 3.772 4.2232 34605000000.0 17611000000.0 1.0 2.564 3.0 4.392 8.249 18014000000.0 11741000000.0 -1.64 -99.0 -99.0 -99.0 -99.0 232 00000 -1.0
goodss 236 2 1 1 0.5121 0.5067 0.5098 0.5124 0.5133 0.67437 0.25263 0.42174 2317700000.0 1758700000.0 0.0 0.5121 2.0 17.41 8.57 622000000.0 1172500000.0 0.2 -99.0 -99.0 -99.0 -99.0 236 goodss-15-G141_00236 0.5121
goodss 238 3 1 0 2.7438 2.668 2.698 2.796 2.811 24.987 22.08 2.9069 202570000000.0 12122000000.0 0.0 2.744 3.0 16.55 11.84 13807000000.0 8081500000.0 -1.86 -99.0 -99.0 -99.0 -99.0 238 00000 -1.0
goodss 242 3 1 0 1.5558 1.415 1.476 1.636 1.802 1.9297 0.60387 1.3258 5540100000.0 5528900000.0 1.0 1.556 3.0 2.064 7.387 4667000000.0 3685900000.0 -1.35 -99.0 -99.0 -99.0 -99.0 242 goodss-15-G141_00242 1.63663
goodss 244 3 1 0 2.5877 2.499 2.535 2.643 2.662 7.6768 0.75329 6.9235 6910900000.0 28872000000.0 1.0 2.588 3.0 0.8259 10.03 24108000000.0 19248000000.0 -1.3 -99.0 -99.0 -99.0 -99.0 244 goodss-15-G141_00244 2.63097
goodss 245 3 1 0 1.2992 1.152 1.212 1.359 1.641 4.0244 2.9945 1.0299 27473000000.0 4294700000.0 0.0 1.299 3.0 15.91 12.09 5302900000.0 2863100000.0 -2.01 -99.0 -99.0 -99.0 -99.0 245 00000 -1.0
goodss 247 3 1 0 2.5548 2.487 2.503 2.608 2.65 9.4574 0.66409 8.7933 6092600000.0 36669000000.0 1.0 2.555 3.0 0.7909 8.17 32986000000.0 24446000000.0 -1.41 -99.0 -99.0 -99.0 -99.0 247 00000 -1.0
goodss 250 3 1 0 2.6528 2.559 2.596 2.713 2.752 23.994 18.375 5.6193 168570000000.0 23433000000.0 0.0 2.653 3.0 17.11 11.04 17022000000.0 15622000000.0 -1.03 -99.0 -99.0 -99.0 -99.0 250 00000 -1.0
goodss 257 3 1 0 1.8657 1.677 1.8 1.939 2.014 10.639 7.6711 2.9677 70377000000.0 12376000000.0 0.0 1.866 3.0 27.72 6.931 9245600000.0 8250500000.0 -1.16 -99.0 -99.0 -99.0 -99.0 257 00000 -1.0
goodss 258 2 1 1 1.328 1.3237 1.326 1.3311 1.3338 3.492 1.0598 2.4322 9722900000.0 10143000000.0 1.0 1.328 2.0 5.087 11.37 11466000000.0 6761800000.0 -1.88 4.84 0.9 328.48 72.91 258 goodss-15-G141_00258 1.32798
goodss 259 3 1 0 0.9072 0.848 0.868 0.95 0.995 0.29952 -99.0 0.29952 -99.0 1249100000.0 2.0 0.9072 3.0 -4.614 8.504 1178700000.0 832710000.0 -1.64 -99.0 -99.0 -99.0 -99.0 259 00000 -1.0
goodss 260 3 1 0 0.8353 0.794 0.812 0.866 0.879 2.0368 0.82367 1.2132 7556600000.0 5059100000.0 0.0 0.8353 3.0 20.61 12.15 5595000000.0 3372700000.0 -1.87 -99.0 -99.0 -99.0 -99.0 260 00000 -1.0
goodss 263 3 1 0 0.6718 0.639 0.651 0.695 0.703 1.3355 0.81995 0.51557 7522400000.0 2150000000.0 0.0 0.6718 3.0 31.08 10.61 2396700000.0 1433300000.0 -1.89 -99.0 -99.0 -99.0 -99.0 263 00000 -1.0
goodss 265 3 1 0 1.0857 1.017 1.046 1.124 1.153 1.5946 0.92198 0.67264 8458600000.0 2805000000.0 0.0 1.086 3.0 10.52 8.709 3109300000.0 1870000000.0 -1.86 -99.0 -99.0 -99.0 -99.0 265 00000 -1.0
goodss 269 3 1 0 2.6373 2.563 2.595 2.686 2.699 6.0946 -99.0 6.0946 -99.0 25415000000.0 2.0 2.637 3.0 -3.596 9.373 26080000000.0 16944000000.0 -1.61 -99.0 -99.0 -99.0 -99.0 269 goodss-15-G141_00269 2.6693
goodss 270 3 1 0 0.6824 0.622 0.65 0.714 0.731 0.25459 -99.0 0.25459 -99.0 1061700000.0 2.0 0.6824 3.0 -5.711 9.043 1171900000.0 707790000.0 -1.88 -0.86 1.44 -69.58 117.01 270 goodss-15-G141_00270 0.69893
