# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism uvj
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
goodsn 4209 2 1 1 2.2986 2.1849 2.2174 2.3121 2.3616 14.627 6.8978 7.7292 63283000000.0 32232000000.0 0.0 2.299 2.0 13.35 8.633 27312000000.0 21488000000.0 -1.35 -99.0 -99.0 -99.0 -99.0 4209 goodsn-43-G141_04209 2.29861 1.0
goodsn 2213 2 1 1 1.4351 1.4274 1.4317 1.4377 1.4409 6.8666 5.1712 1.6954 47443000000.0 7070000000.0 0.0 1.435 2.0 19.56 15.33 5575200000.0 4713300000.0 -1.19 3.14 0.6 702.9 246.23 2213 goodsn-42-G141_02213 1.43513 1.0
goodsn 8014 2 1 1 2.2544 2.2448 2.2489 2.2578 2.2622 9.6554 1.7448 7.9106 16008000000.0 32988000000.0 1.0 2.254 2.0 3.603 14.1 32835000000.0 21992000000.0 -1.62 -99.0 -99.0 -99.0 -99.0 8014 goodsn-33-G141_08014 2.25437 1.0
goodsn 9387 2 1 1 2.3318 2.2642 2.3135 2.4355 2.4541 45.142 36.626 8.5168 336020000000.0 35516000000.0 0.0 2.332 2.0 67.72 14.17 20263000000.0 23677000000.0 -0.43 -99.0 -99.0 -99.0 -99.0 9387 goodsn-33-G141_09387 2.33176 1.0
goodsn 2548 2 1 1 2.3052 2.2978 2.3007 2.3066 2.3093 11.423 -99.0 11.423 -99.0 47634000000.0 2.0 2.305 2.0 -3.361 12.05 47026000000.0 31756000000.0 -1.56 -99.0 -99.0 -99.0 -99.0 2548 goodsn-31-G141_02548 2.30521 1.0
goodsn 2586 2 0 1 2.2871 2.182 2.2805 2.2995 2.3065 54.085 43.663 10.422 400580000000.0 43461000000.0 0.0 2.287 2.0 85.93 17.66 26355000000.0 28974000000.0 -0.63 -99.0 -99.0 -99.0 -99.0 2586 goodsn-31-G141_02586 2.28708 1.0
goodsn 4603 3 1 0 2.439 2.275 2.335 2.557 2.604 24.357 19.259 5.0986 176690000000.0 21262000000.0 0.0 2.439 3.0 29.75 6.835 15798000000.0 14175000000.0 -1.08 -99.0 -99.0 -99.0 -99.0 4603 goodsn-31-G141_04603 2.30686 1.0
goodsn 5969 3 1 0 1.5681 0.602 0.627 1.621 1.708 19.635 16.655 2.9803 152790000000.0 12428000000.0 0.0 1.568 3.0 56.65 12.24 11260000000.0 8285600000.0 -1.43 -99.0 -99.0 -99.0 -99.0 5969 goodsn-21-G141_05969 1.66312 1.0
goodsn 6309 2 1 1 2.2544 2.2349 2.2465 2.2584 2.2652 20.199 12.688 7.5114 116400000000.0 31324000000.0 0.0 2.254 2.0 26.2 12.78 28674000000.0 20882000000.0 -1.5 -99.0 -99.0 -99.0 -99.0 6309 goodsn-21-G141_06309 2.25437 1.0
goodsn 7144 1 1 1 2.371 -1.0 -1.0 -1.0 -1.0 22.857 11.805 11.052 108300000000.0 46088000000.0 0.0 2.371 1.0 20.58 10.16 37040000000.0 30725000000.0 -1.38 -99.0 -99.0 -99.0 -99.0 7144 goodsn-21-G141_07144 1.66979 1.0
