# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism uvj
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
uds 1329 3 1 0 1.8871 1.526 1.698 2.054 2.475 21.882 21.043 0.83875 193060000000.0 3497700000.0 0.0 1.887 3.0 74.34 22.01 1886300000.0 2331800000.0 -0.42 -99.0 -99.0 -99.0 -99.0 1329 00000 -1.0 1.0
uds 1346 3 1 0 2.3067 1.009 1.429 3.402 5.703 3.7953 3.2622 0.53313 29928000000.0 2223200000.0 1.0 2.307 3.0 6.245 19.87 790350000.0 1482100000.0 0.22 -99.0 -99.0 -99.0 -99.0 1346 00000 -1.0 1.0
uds 1355 3 1 0 1.9482 1.352 1.652 2.25 2.522 0.43277 -99.0 0.43277 -99.0 1804700000.0 2.0 1.948 3.0 -1.712 18.12 2167500000.0 1203100000.0 -1.91 -99.0 -99.0 -99.0 -99.0 1355 00000 -1.0 1.0
uds 1434 3 1 0 1.8516 0.703 1.304 2.521 2.736 1.106 -99.0 1.106 -99.0 4612200000.0 2.0 1.852 3.0 -7.344 27.97 6019600000.0 3074800000.0 -1.97 -99.0 -99.0 -99.0 -99.0 1434 00000 -1.0 1.0
uds 1527 3 1 0 2.1379 0.737 1.33 2.899 3.483 11.624 10.955 0.66944 100500000000.0 2791700000.0 0.0 2.138 3.0 27.02 20.37 2446600000.0 1861100000.0 -1.37 -99.0 -99.0 -99.0 -99.0 1527 00000 -1.0 1.0
uds 1542 3 1 0 1.8221 1.144 1.286 2.117 2.211 53.534 50.823 2.7103 466270000000.0 11302000000.0 0.0 1.822 3.0 190.1 23.32 10277000000.0 7534900000.0 -1.59 -99.0 -99.0 -99.0 -99.0 1542 00000 -1.0 1.0
uds 1581 3 1 0 0.9474 0.752 0.852 1.041 1.137 0.13373 -99.0 0.13373 -99.0 557680000.0 2.0 0.9474 3.0 -41.34 26.95 639140000.0 371790000.0 -1.92 -99.0 -99.0 -99.0 -99.0 1581 00000 -1.0 1.0
uds 1645 3 1 0 0.6678 0.299 0.538 3.468 3.911 0.022879 -99.0 0.022879 -99.0 95407000.0 2.0 0.6678 3.0 -24.13 25.57 11375000.0 63605000.0 2.21 -99.0 -99.0 -99.0 -99.0 1645 00000 -1.0 1.0
uds 1654 3 1 0 0.6762 0.579 0.628 0.725 0.758 0.31501 -99.0 0.31501 -99.0 1313600000.0 2.0 0.6762 3.0 -13.16 18.7 1538300000.0 875760000.0 -1.95 -99.0 -99.0 -99.0 -99.0 1654 00000 -1.0 1.0
uds 1656 3 1 0 1.3773 1.022 1.133 1.65 1.968 0.35179 -99.0 0.35179 -99.0 1467000000.0 2.0 1.377 3.0 -23.92 23.71 1671200000.0 978000000.0 -1.89 -99.0 -99.0 -99.0 -99.0 1656 00000 -1.0 1.0
uds 1660 3 1 0 1.8029 1.232 1.539 2.085 2.296 1.2716 -99.0 1.2716 -99.0 5302600000.0 2.0 1.803 3.0 -8.501 26.06 2609200000.0 3535000000.0 -0.31 -99.0 -99.0 -99.0 -99.0 1660 00000 -1.0 1.0
uds 1691 3 1 0 0.9274 0.627 0.799 1.058 1.202 0.17008 -99.0 0.17008 -99.0 709260000.0 2.0 0.9274 3.0 -2.554 26.15 812230000.0 472840000.0 -1.9 -99.0 -99.0 -99.0 -99.0 1691 00000 -1.0 1.0
uds 1743 3 1 0 0.9844 0.737 0.866 1.095 1.182 0.23004 -99.0 0.23004 -99.0 959290000.0 2.0 0.9844 3.0 -10.55 21.29 980070000.0 639530000.0 -1.76 -99.0 -99.0 -99.0 -99.0 1743 00000 -1.0 1.0
uds 1762 3 1 0 0.7113 0.594 0.652 0.769 0.817 18.038 17.817 0.22082 163460000000.0 920850000.0 0.0 0.7113 3.0 598.4 47.76 1042500000.0 613900000.0 -1.88 -99.0 -99.0 -99.0 -99.0 1762 00000 -1.0 1.0
uds 1845 3 1 0 1.876 1.728 1.782 1.983 2.053 7.4163 4.996 2.4202 45835000000.0 10093000000.0 1.0 1.876 3.0 17.88 24.71 11196000000.0 6728500000.0 -1.84 -99.0 -99.0 -99.0 -99.0 1845 00000 -1.0 1.0
uds 1863 3 1 0 1.755 1.391 1.484 2.015 2.123 1.3836 -99.0 1.3836 -99.0 5769700000.0 2.0 1.755 3.0 -7.537 52.36 3805100000.0 3846400000.0 -0.67 -99.0 -99.0 -99.0 -99.0 1863 00000 -1.0 1.0
uds 1864 3 1 0 0.7922 0.644 0.713 0.875 1.001 0.22243 -99.0 0.22243 -99.0 927560000.0 2.0 0.7922 3.0 -1.437 18.07 942820000.0 618370000.0 -1.64 -99.0 -99.0 -99.0 -99.0 1864 00000 -1.0 1.0
uds 1869 3 1 0 1.7549 1.532 1.654 1.853 1.986 3.2683 2.3279 0.94042 21357000000.0 3921700000.0 1.0 1.755 3.0 8.717 19.9 3756200000.0 2614400000.0 -1.61 -99.0 -99.0 -99.0 -99.0 1869 00000 -1.0 1.0
uds 1884 3 1 0 1.9925 1.491 1.78 2.22 2.533 19.671 18.835 0.83574 172800000000.0 3485200000.0 0.0 1.993 3.0 57.42 19.97 2981800000.0 2323400000.0 -1.35 -99.0 -99.0 -99.0 -99.0 1884 00000 -1.0 1.0
uds 1887 3 1 0 1.7474 1.237 1.582 1.913 2.029 1.265 -99.0 1.265 -99.0 5275300000.0 2.0 1.747 3.0 -17.31 25.01 6084200000.0 3516900000.0 -1.89 -99.0 -99.0 -99.0 -99.0 1887 00000 -1.0 1.0
uds 1918 3 1 0 1.7119 1.238 1.413 2.032 2.343 0.45107 -99.0 0.45107 -99.0 1881000000.0 2.0 1.712 3.0 -7.025 20.04 1836000000.0 1254000000.0 -1.62 -99.0 -99.0 -99.0 -99.0 1918 00000 -1.0 2.0
uds 1972 3 1 0 1.7843 1.539 1.674 1.904 2.025 3.2963 -99.0 3.2963 -99.0 13746000000.0 2.0 1.784 3.0 -4.644 26.64 16616000000.0 9164200000.0 -1.93 -99.0 -99.0 -99.0 -99.0 1972 00000 -1.0 1.0
uds 1996 3 1 0 2.3457 2.101 2.227 2.467 2.567 4.5067 -99.0 4.5067 -99.0 18794000000.0 2.0 2.346 3.0 -9.722 23.47 16017000000.0 12529000000.0 -1.34 -99.0 -99.0 -99.0 -99.0 1996 00000 -1.0 1.0
uds 2030 3 1 0 1.3542 0.151 0.347 3.208 5.591 0.89838 -99.0 0.89838 -99.0 3746400000.0 2.0 1.354 3.0 -49.21 26.42 4349000000.0 2497600000.0 -1.8 -99.0 -99.0 -99.0 -99.0 2030 00000 -1.0 1.0
uds 2032 3 1 0 2.0289 1.252 1.866 2.231 2.391 3.9357 3.1708 0.76498 29090000000.0 3190100000.0 1.0 2.029 3.0 9.181 27.71 3918900000.0 2126700000.0 -1.94 -99.0 -99.0 -99.0 -99.0 2032 00000 -1.0 2.0
uds 2134 3 1 0 2.2926 1.136 1.718 2.89 3.281 0.13406 -99.0 0.13406 -99.0 559050000.0 2.0 2.293 3.0 -20.52 19.42 553850000.0 372700000.0 -1.75 -99.0 -99.0 -99.0 -99.0 2134 00000 -1.0 2.0
uds 2141 3 1 0 0.9341 0.777 0.856 1.012 1.081 0.30078 -99.0 0.30078 -99.0 1254300000.0 2.0 0.9341 3.0 -27.9 24.61 1434000000.0 836190000.0 -1.93 -99.0 -99.0 -99.0 -99.0 2141 00000 -1.0 1.0
uds 2169 3 1 0 1.4874 1.194 1.317 1.662 1.876 3.6742 3.0773 0.59691 28232000000.0 2489200000.0 1.0 1.487 3.0 11.04 31.64 2967000000.0 1659500000.0 -1.94 -99.0 -99.0 -99.0 -99.0 2169 00000 -1.0 1.0
uds 2219 3 1 0 0.9616 0.858 0.909 1.016 1.059 0.50763 -99.0 0.50763 -99.0 2116900000.0 2.0 0.9616 3.0 -14.78 29.14 2430600000.0 1411300000.0 -1.89 -99.0 -99.0 -99.0 -99.0 2219 00000 -1.0 1.0
uds 2228 3 1 0 0.8602 0.712 0.792 0.931 0.989 1.0378 0.88948 0.14832 8160400000.0 618510000.0 1.0 0.8602 3.0 21.55 23.63 534140000.0 412340000.0 -1.54 -99.0 -99.0 -99.0 -99.0 2228 00000 -1.0 1.0
uds 2295 3 1 0 0.6807 0.514 0.607 0.753 0.79 0.44486 0.26235 0.18251 2406900000.0 761090000.0 1.0 0.6807 3.0 9.687 15.85 868490000.0 507390000.0 -1.93 -99.0 -99.0 -99.0 -99.0 2295 00000 -1.0 1.0
uds 2339 3 1 0 0.9646 0.762 0.855 1.079 1.179 0.27465 -99.0 0.27465 -99.0 1145300000.0 2.0 0.9646 3.0 -65.0 26.15 1358000000.0 763550000.0 -1.95 -99.0 -99.0 -99.0 -99.0 2339 00000 -1.0 1.0
uds 2358 3 1 0 0.8824 0.58 0.75 1.016 1.109 0.12884 -99.0 0.12884 -99.0 537280000.0 2.0 0.8824 3.0 -49.37 18.79 580990000.0 358180000.0 -1.81 -99.0 -99.0 -99.0 -99.0 2358 00000 -1.0 1.0
uds 2361 3 1 0 0.9699 0.88 0.912 1.034 1.095 0.9969 -99.0 0.9969 -99.0 4157200000.0 2.0 0.9699 3.0 -5.394 30.27 4901300000.0 2771500000.0 -1.93 -99.0 -99.0 -99.0 -99.0 2361 00000 -1.0 1.0
uds 2534 3 1 0 2.3906 1.546 1.876 2.766 2.89 1.0893 -99.0 1.0893 -99.0 4542700000.0 2.0 2.391 3.0 -22.7 18.9 4504900000.0 3028500000.0 -1.72 -99.0 -99.0 -99.0 -99.0 2534 00000 -1.0 1.0
uds 2580 3 1 0 0.912 0.62 0.74 1.091 1.241 2.7598 2.6479 0.11198 24292000000.0 466980000.0 0.0 0.912 3.0 56.55 33.32 545360000.0 311320000.0 -1.95 -99.0 -99.0 -99.0 -99.0 2580 00000 -1.0 1.0
