# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR Ha_SCALE number grism_id z_max_grism uvj
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
goodss 42528 3 1 -1 2.5976 2.469 2.522 2.68 2.754 124.61 123.66 0.95288 1134500000000.0 3973700000.0 0.0 2.598 3.0 132.2 11.7 505610000.0 2649100000.0 2.0 -99.0 -99.0 -99.0 -99.0 -99.0 42528 goodss-30-G141_42528 1.94027 2.0
goodss 42539 3 1 -1 0.697 0.594 0.637 0.761 0.814 0.58103 0.50971 0.071324 4676200000.0 297430000.0 0.0 0.697 3.0 17.92 9.961 239860000.0 198290000.0 -1.37 4.01 0.98 465.19 141.2 0.645 42539 goodss-23-G141_42539 0.84873 1.0
goodss 42540 3 1 -1 0.6751 0.353 0.487 0.883 1.084 0.5554 0.55037 0.005036 5049200000.0 21001000.0 0.0 0.6751 3.0 20.66 10.74 3244200.0 14001000.0 1.46 2.47 0.85 inf inf 1.0 42540 goodss-23-G141_42540 0.98675 3.0
goodss 42542 3 1 -1 2.3953 2.23 2.286 2.508 2.585 9.7585 7.4104 2.3481 67985000000.0 9791900000.0 0.0 2.395 3.0 12.42 8.111 6614500000.0 6527900000.0 -0.82 -99.0 -99.0 -99.0 -99.0 -99.0 42542 goodss-30-G141_42542 2.62553 1.0
goodss 42548 2 1 1 1.3584 1.2743 1.3303 1.4359 1.5727 0.84046 0.7007 0.13976 6428400000.0 582830000.0 1.0 1.358 2.0 3.068 7.519 257590000.0 388550000.0 -0.39 2.21 0.95 222.35 109.01 1.454 42548 goodss-11-G141_42548 1.35844 3.0
goodss 42549 3 1 -1 1.3669 0.998 1.141 1.619 1.954 3.1901 2.7442 0.44592 25176000000.0 1859500000.0 1.0 1.367 3.0 11.74 14.23 1892500000.0 1239700000.0 -1.71 0.27 1.7 6.961345415649471e+69 inf 1.0 42549 goodss-29-G141_42549 1.30021 1.0
goodss 42553 3 1 -1 0.8843 0.767 0.812 0.971 1.049 0.15684 -99.0 0.15684 -99.0 654050000.0 2.0 0.8843 3.0 -9.429 10.29 702600000.0 436030000.0 -1.76 5.6 2.8 inf inf 1.0 42553 goodss-23-G141_42553 1.07197 1.0
goodss 42554 2 1 1 1.4218 1.4061 1.4177 1.45 1.4661 21.419 16.794 4.6256 154070000000.0 19289000000.0 0.0 1.422 2.0 64.52 9.492 9895600000.0 12859000000.0 -0.42 7.42 2.07 73.65 21.65 1.075 42554 goodss-29-G141_42554 1.42177 2.0
goodss 42555 2 1 1 0.6947 0.651 0.6771 0.7121 0.7439 0.34382 -99.0 0.34382 -99.0 1433800000.0 2.0 0.6947 2.0 -7.727 7.978 1289100000.0 955860000.0 -1.47 -0.93 1.48 -30.21 48.4 0.823 42555 goodss-11-G141_42555 0.69469 1.0
goodss 42556 3 1 -1 2.3507 2.198 2.269 2.434 2.533 20.218 18.22 1.9981 167160000000.0 8332200000.0 0.0 2.351 3.0 32.76 8.831 4274000000.0 5554800000.0 -0.4 -99.0 -99.0 -99.0 -99.0 -99.0 42556 goodss-12-G141_42556 2.29861 2.0
goodss 42560 2 1 1 1.188 1.1815 1.1844 1.1911 1.1946 23.694 22.203 1.491 203690000000.0 6217700000.0 0.0 1.188 2.0 180.1 18.43 3235000000.0 4145100000.0 -0.43 8.16 1.47 124.23 23.23 0.945 42560 goodss-12-G141_42560 1.18803 2.0
goodss 42561 3 1 -1 2.3558 2.1 2.249 2.461 2.549 15.414 13.441 1.9725 123310000000.0 8225600000.0 0.0 2.356 3.0 23.99 10.38 7305700000.0 5483700000.0 -1.42 -99.0 -99.0 -99.0 -99.0 -99.0 42561 goodss-23-G141_42561 2.21877 1.0
goodss 42564 3 1 -1 1.6193 1.466 1.556 1.688 1.754 1.2412 -99.0 1.2412 -99.0 5175900000.0 2.0 1.619 3.0 -4.505 8.864 5188800000.0 3450600000.0 -1.65 1.17 1.01 299.01 333.48 1.184 42564 goodss-11-G141_42564 1.55104 1.0
goodss 42566 3 1 -1 1.7562 1.387 1.506 1.923 1.977 4.0308 2.6157 1.4151 23998000000.0 5901200000.0 1.0 1.756 3.0 9.8 12.58 6632800000.0 3934100000.0 -1.85 -99.0 -99.0 -99.0 -99.0 -99.0 42566 goodss-35-G141_42566 1.80527 1.0
goodss 42568 2 1 1 1.4437 1.4121 1.4441 1.681 1.7439 4.7579 2.1913 2.5667 20104000000.0 10703000000.0 1.0 1.444 2.0 8.203 64.28 6225300000.0 7135600000.0 -0.47 -1.86 1.22 -71.61 44.97 0.893 42568 goodss-12-G141_42568 1.44367 1.0
goodss 42576 2 1 1 1.9037 1.8777 1.8954 1.9755 1.9935 17.751 11.848 5.9024 108700000000.0 24614000000.0 0.0 1.904 2.0 41.02 14.48 19444000000.0 16409000000.0 -1.22 -99.0 -99.0 -99.0 -99.0 -99.0 42576 goodss-30-G141_42576 1.90374 1.0
goodss 42577 3 1 -1 1.6765 1.519 1.574 1.835 1.928 4.02 3.008 1.012 27596000000.0 4220300000.0 0.0 1.677 3.0 10.64 10.12 5353100000.0 2813500000.0 -1.98 -99.0 -99.0 -99.0 -99.0 -99.0 42577 goodss-35-G141_42577 -1.0 1.0
goodss 42579 3 1 -1 2.2477 2.095 2.167 2.327 2.392 10.081 7.6051 2.4755 69772000000.0 10323000000.0 0.0 2.248 3.0 15.85 12.65 8059400000.0 6882000000.0 -1.18 -99.0 -99.0 -99.0 -99.0 -99.0 42579 goodss-35-G141_42579 2.30026 1.0
goodss 42580 3 1 -1 0.9078 0.862 0.875 0.94 0.957 0.87903 0.38885 0.49017 3567500000.0 2044100000.0 1.0 0.9078 3.0 8.402 27.65 2360500000.0 1362700000.0 -1.91 6.61 0.67 1571.98 375.17 2.154 42580 goodss-35-G141_42580 0.99871 1.0
goodss 42583 3 1 -1 0.9371 0.834 0.872 1.019 1.076 0.12741 -99.0 0.12741 -99.0 531320000.0 2.0 0.9371 3.0 -15.31 9.396 614810000.0 354210000.0 -1.87 0.26 1.66 inf inf 1.0 42583 goodss-30-G141_42583 0.6603 1.0
goodss 42586 3 1 -1 2.4632 2.139 2.289 2.657 2.776 14.356 13.398 0.95769 122920000000.0 3993700000.0 1.0 2.463 3.0 19.72 116.9 894480000.0 2662500000.0 0.76 -99.0 -99.0 -99.0 -99.0 -99.0 42586 goodss-35-G141_42586 2.00567 3.0
goodss 42587 3 1 0 2.3568 2.224 2.252 2.483 2.549 9.8648 -99.0 9.8648 -99.0 41138000000.0 2.0 2.357 3.0 -16.52 21.8 42043000000.0 27425000000.0 -1.65 -99.0 -99.0 -99.0 -99.0 -99.0 42587 00000 -1.0 1.0
goodss 42598 3 1 -1 1.4626 1.14 1.285 1.466 1.495 7.1981 6.5533 0.64476 60122000000.0 2688700000.0 0.0 1.463 3.0 24.01 12.83 3067300000.0 1792500000.0 -1.84 -99.0 -99.0 -99.0 -99.0 -99.0 42598 goodss-23-G141_42598 2.045 1.0
goodss 42604 3 1 -1 2.5418 2.223 2.331 2.775 2.912 169.61 167.94 1.6671 1540700000000.0 6952200000.0 0.0 2.542 3.0 206.5 10.48 2251200000.0 4634800000.0 0.32 -99.0 -99.0 -99.0 -99.0 -99.0 42604 goodss-23-G141_42604 2.65648 2.0
goodss 42607 2 1 1 2.2707 2.2521 2.2621 2.2775 2.2879 72.601 66.625 5.9761 611240000000.0 24921000000.0 0.0 2.271 2.0 134.2 9.043 9380300000.0 16614000000.0 0.04 -99.0 -99.0 -99.0 -99.0 -99.0 42607 goodss-11-G141_42607 2.27069 3.0
goodss 42608 3 1 0 0.8091 0.772 0.781 0.838 0.857 2.9107 1.8058 1.1049 16567000000.0 4607500000.0 0.0 0.8091 3.0 46.83 13.73 3015400000.0 3071700000.0 -0.77 -99.0 -99.0 -99.0 -99.0 -99.0 42608 00000 -1.0 2.0
goodss 42610 3 1 -1 0.7586 0.702 0.723 0.793 0.848 0.53001 0.38166 0.14835 3501400000.0 618650000.0 1.0 0.7586 3.0 11.14 13.42 542780000.0 412430000.0 -1.53 0.4 1.1 37.3 106.79 0.75 42610 goodss-30-G141_42610 0.76297 1.0
goodss 42614 2 1 1 1.6208 1.5823 1.5935 1.6363 1.6883 13.819 5.2743 8.545 48388000000.0 35634000000.0 0.0 1.621 2.0 17.95 17.4 32758000000.0 23756000000.0 -1.55 -99.0 -99.0 -99.0 -99.0 -99.0 42614 goodss-12-G141_42614 1.62085 1.0
goodss 42615 2 1 1 1.6791 1.6063 1.627 1.7204 1.7457 4.6987 3.9233 0.77542 35993000000.0 3233600000.0 0.0 1.679 2.0 13.9 9.172 295730000.0 2155700000.0 2.75 -99.0 -99.0 -99.0 -99.0 -99.0 42615 goodss-30-G141_42615 1.67915 3.0
goodss 42617 2 1 1 1.3094 1.3019 1.3056 1.3125 1.3158 5.8563 3.0365 2.8198 27858000000.0 11759000000.0 1.0 1.309 2.0 15.57 17.58 11535000000.0 7839300000.0 -1.62 5.06 1.03 215.55 46.47 0.84 42617 goodss-23-G141_42617 1.30943 1.0
goodss 42625 2 1 1 0.6595 0.6523 0.657 0.6664 0.6727 0.79263 0.30451 0.48812 2793600000.0 2035500000.0 1.0 0.6595 2.0 11.95 17.14 2427200000.0 1357000000.0 -1.94 -99.0 -99.0 -99.0 -99.0 -99.0 42625 goodss-12-G141_42625 0.65947 1.0
goodss 42626 3 1 -1 0.9761 0.808 0.872 1.084 1.156 0.1355 -99.0 0.1355 -99.0 565040000.0 2.0 0.9761 3.0 -1.582 14.8 631070000.0 376690000.0 -1.81 1.24 1.02 inf inf 1.0 42626 goodss-30-G141_42626 0.88137 1.0
goodss 42632 3 1 -1 0.9216 0.863 0.88 0.967 1.012 1.0676 0.50421 0.56339 4625800000.0 2349400000.0 1.0 0.9216 3.0 10.44 15.4 2716900000.0 1566300000.0 -1.9 -99.0 -99.0 -99.0 -99.0 -99.0 42632 goodss-35-G141_42632 -1.0 1.0
goodss 42636 3 1 -1 0.7258 0.687 0.701 0.752 0.77 0.4518 0.29103 0.16076 2670000000.0 670410000.0 1.0 0.7258 3.0 9.353 13.61 678180000.0 446940000.0 -1.73 -99.0 -99.0 -99.0 -99.0 -99.0 42636 goodss-29-G141_42636 0.77624 1.0
goodss 42641 3 1 -1 1.0056 0.245 0.74 1.229 1.4 1.652 1.5624 0.089556 14334000000.0 373460000.0 0.0 1.006 3.0 23.95 15.45 414240000.0 248970000.0 -1.79 -99.0 -99.0 -99.0 -99.0 -99.0 42641 00000 -1.0 1.0
goodss 42643 2 1 1 1.3315 1.3052 1.3235 1.3403 1.3501 2.8795 1.6257 1.2538 14915000000.0 5228600000.0 1.0 1.331 2.0 7.724 10.68 3903200000.0 3485700000.0 -1.08 -99.0 -99.0 -99.0 -99.0 -99.0 42643 goodss-23-G141_42643 1.33147 1.0
goodss 42646 3 1 -1 0.8465 0.655 0.717 1.025 1.185 0.443 0.38323 0.059775 3515900000.0 249270000.0 1.0 0.8465 3.0 9.456 9.826 228140000.0 166180000.0 -1.58 -99.0 -99.0 -99.0 -99.0 -99.0 42646 goodss-12-G141_42646 0.77092 3.0
goodss 42647 2 1 1 0.858 0.8499 0.8537 0.8602 0.863 2.0678 1.2725 0.7953 11674000000.0 3316500000.0 0.0 0.858 2.0 30.95 8.388 2613600000.0 2211000000.0 -1.29 6.78 1.0 391.85 75.88 1.455 42647 goodss-29-G141_42647 0.858 1.0
goodss 42650 2 1 1 0.6686 0.6281 0.6551 0.7447 0.7782 0.18726 -99.0 0.18726 -99.0 780910000.0 2.0 0.6686 2.0 -4.786 9.267 790330000.0 520610000.0 -1.68 1.45 2.54 75.22 138.37 0.897 42650 goodss-23-G141_42650 0.66863 1.0
goodss 42652 3 1 -1 1.6295 1.544 1.576 1.687 1.743 5.3385 3.2524 2.0861 29839000000.0 8699200000.0 0.0 1.629 3.0 11.11 10.38 8893100000.0 5799500000.0 -1.67 -99.0 -99.0 -99.0 -99.0 -99.0 42652 goodss-35-G141_42652 1.62479 1.0
goodss 42655 3 1 -1 2.1203 1.973 2.049 2.201 2.247 10.764 7.2092 3.5548 66139000000.0 14824000000.0 0.0 2.12 3.0 18.26 11.91 15500000000.0 9882700000.0 -1.71 -99.0 -99.0 -99.0 -99.0 -99.0 42655 goodss-23-G141_42655 2.0833 1.0
goodss 42669 3 1 -1 2.3389 2.211 2.272 2.407 2.463 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.339 3.0 nan 0.0 -99.0 -99.0 -1.92 -99.0 -99.0 -99.0 -99.0 -99.0 42669 00000 -1.0 1.0
goodss 42675 2 1 1 0.7959 0.7863 0.7919 0.8102 0.8248 1.7385 0.45919 1.2793 4212700000.0 5334700000.0 0.0 0.7959 2.0 12.23 11.04 5188600000.0 3556500000.0 -1.57 -99.0 -99.0 -99.0 -99.0 -99.0 42675 goodss-29-G141_42675 0.79589 1.0
goodss 42677 3 1 -1 0.9873 0.87 0.911 1.045 1.074 0.4296 -99.0 0.4296 -99.0 1791500000.0 2.0 0.9873 3.0 -7.701 8.6 1983300000.0 1194300000.0 -1.84 2.03 0.59 254.1 81.34 1.115 42677 goodss-35-G141_42677 1.01678 1.0
goodss 42680 3 1 -1 0.6944 0.657 0.672 0.716 0.749 0.25696 -99.0 0.25696 -99.0 1071600000.0 2.0 0.6944 3.0 -1.99 8.415 1007700000.0 714370000.0 -1.45 7.75 2.02 1029.63 449.59 1.635 42680 goodss-35-G141_42680 0.66946 1.0
goodss 42681 3 1 -1 0.7293 0.687 0.705 0.754 0.772 0.37602 0.12597 0.25006 1155700000.0 1042800000.0 1.0 0.7293 3.0 4.006 8.636 1093900000.0 695180000.0 -1.83 -99.0 -99.0 -99.0 -99.0 -99.0 42681 goodss-12-G141_42681 0.72633 1.0
goodss 42683 3 1 -1 0.6006 0.469 0.543 0.656 0.702 0.037917 -99.0 0.037917 -99.0 158120000.0 2.0 0.6006 3.0 -8.811 9.172 172390000.0 105410000.0 -1.87 1.43 3.88 inf inf 1.0 42683 goodss-11-G141_42683 0.61931 1.0
goodss 42684 2 1 1 1.0218 1.0141 1.0174 1.0231 1.0255 2.5298 1.7119 0.81789 15705000000.0 3410700000.0 0.0 1.022 2.0 24.7 7.714 2688000000.0 2273800000.0 -1.31 5.25 1.01 206.68 47.31 1.119 42684 goodss-12-G141_42684 1.02182 1.0
goodss 42685 3 1 -1 0.7382 0.702 0.712 0.765 0.783 0.45806 0.12454 0.33352 1142600000.0 1390800000.0 1.0 0.7382 3.0 3.857 147.5 1410800000.0 927220000.0 -1.68 4.8 1.29 558.2 215.8 1.526 42685 goodss-35-G141_42685 0.73066 1.0
goodss 42686 2 1 1 1.0208 1.017 1.0188 1.0224 1.0244 2.3114 0.83002 1.4814 7614900000.0 6177600000.0 1.0 1.021 2.0 12.02 13.13 5691100000.0 4118400000.0 -1.49 6.63 0.79 314.12 42.29 1.297 42686 goodss-30-G141_42686 1.02081 1.0
goodss 42688 3 1 -1 1.086 1.002 1.038 1.133 1.156 2.6088 2.0096 0.59915 18437000000.0 2498500000.0 0.0 1.086 3.0 22.93 8.319 2602000000.0 1665700000.0 -1.74 2.25 0.81 548.12 253.07 2.047 42688 goodss-23-G141_42688 1.12442 1.0
goodss 42689 3 1 -1 1.6326 1.443 1.558 1.718 1.799 17.077 15.984 1.0938 146640000000.0 4561400000.0 0.0 1.633 3.0 54.7 7.74 2725700000.0 3041000000.0 -0.56 0.42 0.81 37.35 73.87 1.071 42689 goodss-11-G141_42689 1.39049 1.0
goodss 42690 2 1 1 0.5825 0.4881 0.5145 0.5972 0.6313 0.32692 -99.0 0.32692 -99.0 1363300000.0 2.0 0.5825 2.0 -2.206 10.85 1508500000.0 908870000.0 -1.85 -99.0 -99.0 -99.0 -99.0 -99.0 42690 goodss-12-G141_42690 0.58249 1.0
goodss 42693 3 1 -1 2.3383 2.041 2.214 2.468 2.572 5.7463 4.4704 1.2759 41013000000.0 5320800000.0 1.0 2.338 3.0 8.193 10.01 3649900000.0 3547200000.0 -1.01 -99.0 -99.0 -99.0 -99.0 -99.0 42693 goodss-23-G141_42693 2.2236 1.0
goodss 42694 3 1 -1 1.4161 1.257 1.358 1.478 1.536 2.7359 2.507 0.22887 23000000000.0 954440000.0 0.0 1.416 3.0 9.724 6.187 108480000.0 636290000.0 2.17 0.64 0.65 61.66 64.17 0.955 42694 goodss-29-G141_42694 1.37382 3.0
goodss 42699 3 1 0 0.9395 0.901 0.914 0.967 0.976 0.9903 0.20799 0.78231 1908100000.0 3262300000.0 1.0 0.9395 3.0 4.062 11.39 3362400000.0 2174900000.0 -1.7 -99.0 -99.0 -99.0 -99.0 -99.0 42699 00000 -1.0 1.0
goodss 42701 2 1 1 0.5076 0.4344 0.479 0.5722 0.6194 0.25212 0.18906 0.063058 1734500000.0 262960000.0 0.0 0.5076 2.0 13.33 12.59 125450000.0 175310000.0 -0.57 -99.0 -99.0 -99.0 -99.0 -99.0 42701 goodss-23-G141_42701 0.50757 1.0
goodss 42704 2 1 1 2.1299 2.1237 2.1272 2.137 2.1425 9.7516 4.1752 5.5764 38304000000.0 23255000000.0 0.0 2.13 2.0 10.42 10.28 24758000000.0 15503000000.0 -1.75 -99.0 -99.0 -99.0 -99.0 -99.0 42704 goodss-35-G141_42704 2.1299 1.0
goodss 42705 2 1 1 1.6859 1.4614 1.5518 1.7257 1.7726 225.44 224.39 1.0524 2058600000000.0 4388600000.0 0.0 1.686 2.0 799.5 9.086 1510100000.0 2925700000.0 0.24 -99.0 -99.0 -99.0 -99.0 -99.0 42705 goodss-35-G141_42705 1.68586 2.0
goodss 42706 2 1 1 1.613 1.605 1.6115 1.69 1.7151 5.5281 3.9519 1.5762 36256000000.0 6573000000.0 1.0 1.613 2.0 13.4 21.48 3726400000.0 4382000000.0 -0.47 -99.0 -99.0 -99.0 -99.0 -99.0 42706 goodss-35-G141_42706 1.613 1.0
goodss 42711 3 1 -1 1.4473 1.34 1.376 1.51 1.636 5.3163 3.4659 1.8505 31797000000.0 7716700000.0 0.0 1.447 3.0 12.93 10.94 6716400000.0 5144500000.0 -1.35 -1.39 0.95 -250.14 171.53 1.389 42711 goodss-30-G141_42711 1.37976 1.0
goodss 42713 3 1 -1 1.0429 0.865 1.002 1.099 1.152 0.18927 0.020826 0.16845 191070000.0 702450000.0 1.0 1.043 3.0 0.2779 7.403 730250000.0 468300000.0 -1.71 1.91 0.58 inf inf 1.0 42713 goodss-11-G141_42713 1.05443 1.0
goodss 42719 3 1 -1 0.8068 0.756 0.775 0.839 0.869 0.19839 -99.0 0.19839 -99.0 827300000.0 2.0 0.8068 3.0 -10.02 17.0 921640000.0 551530000.0 -1.88 -99.0 -99.0 -99.0 -99.0 -99.0 42719 goodss-12-G141_42719 0.79589 1.0
goodss 42722 3 1 -1 0.7558 0.46 0.613 0.896 1.022 0.53387 0.52673 0.0071438 4832400000.0 29791000.0 0.0 0.7558 3.0 15.5 10.71 969710.0 19860000.0 4.56 4.43 1.45 362.78 163.77 0.215 42722 goodss-23-G141_42722 0.69215 3.0
goodss 42728 3 1 -1 0.6817 0.548 0.641 0.731 0.771 0.40738 0.3322 0.075187 3047700000.0 313540000.0 1.0 0.6817 3.0 12.23 22.12 352480000.0 209030000.0 -1.85 2.5 3.15 7224.72 35136.32 12.939 42728 goodss-23-G141_42728 0.65699 1.0
goodss 42731 3 1 -1 0.969 0.845 0.873 1.077 1.17 1.2308 1.0517 0.17911 9648700000.0 746920000.0 0.0 0.969 3.0 18.5 9.003 842420000.0 497940000.0 -1.81 0.39 1.08 1.407866242182289e+28 inf 4.234024354451656e+180 42731 goodss-30-G141_42731 0.89269 1.0
goodss 42734 3 1 -1 0.9737 0.854 0.904 1.029 1.116 1.4678 1.0509 0.4169 9641300000.0 1738500000.0 0.0 0.9737 3.0 18.17 9.905 1844600000.0 1159000000.0 -1.75 -99.0 -99.0 -99.0 -99.0 -99.0 42734 goodss-29-G141_42734 -1.0 1.0
goodss 42741 3 1 0 0.9486 0.919 0.925 0.972 0.986 2.9725 1.5781 1.3944 14478000000.0 5814900000.0 0.0 0.9486 3.0 29.85 10.21 5860800000.0 3876600000.0 -1.68 -99.0 -99.0 -99.0 -99.0 -99.0 42741 goodss-29-G141_42741 0.97585 1.0
goodss 42742 3 1 -1 2.3272 2.222 2.258 2.399 2.47 23.071 20.493 2.5781 188010000000.0 10751000000.0 0.0 2.327 3.0 38.17 13.89 7160300000.0 7167400000.0 -0.75 -99.0 -99.0 -99.0 -99.0 -99.0 42742 goodss-30-G141_42742 2.1393 1.0
goodss 42744 3 1 -1 1.0885 1.001 1.031 1.149 1.199 0.72533 0.46596 0.25937 4274900000.0 1081600000.0 1.0 1.089 3.0 5.262 7.859 1222300000.0 721080000.0 -1.82 1.69 0.63 717.6 537.88 1.611 42744 goodss-35-G141_42744 0.90218 1.0
goodss 42746 3 1 -1 1.3692 0.824 1.007 1.203 1.221 0.068547 -99.0 0.068547 -99.0 285850000.0 2.0 1.369 3.0 -4.716 9.125 301690000.0 190570000.0 -1.74 -99.0 -99.0 -99.0 -99.0 -99.0 42746 00000 -1.0 2.0
goodss 42748 3 1 -1 0.5329 0.424 0.483 0.585 0.64 0.12722 0.087497 0.039726 802720000.0 165660000.0 1.0 0.5329 3.0 5.447 8.444 145350000.0 110440000.0 -1.59 -99.0 -99.0 -99.0 -99.0 -99.0 42748 goodss-12-G141_42748 -1.0 1.0
goodss 42751 2 1 1 1.21 1.2026 1.2065 1.2163 1.221 2.4547 1.1116 1.3431 10199000000.0 5600700000.0 1.0 1.21 2.0 8.312 9.776 5234300000.0 3733800000.0 -1.53 5.02 0.95 687.25 173.2 1.989 42751 goodss-30-G141_42751 1.21002 1.0
goodss 42756 2 1 1 2.552 2.2947 2.4032 2.5546 2.5694 110.63 102.51 8.129 940420000000.0 33899000000.0 0.0 2.552 2.0 123.0 11.22 29012000000.0 22599000000.0 -1.4 -99.0 -99.0 -99.0 -99.0 -99.0 42756 goodss-23-G141_42756 2.55196 1.0
goodss 42757 3 1 -1 0.9441 0.818 0.88 1.0 1.026 1.336 0.90161 0.43436 8271700000.0 1811300000.0 0.0 0.9441 3.0 17.33 13.03 2032200000.0 1207600000.0 -1.87 2.08 0.53 470.19 155.25 1.629 42757 goodss-30-G141_42757 0.90123 1.0
goodss 42758 2 1 1 1.6065 1.5996 1.6028 1.6081 1.6111 125.79 116.69 9.1038 1070500000000.0 37964000000.0 0.0 1.606 2.0 395.0 13.3 24947000000.0 25309000000.0 -0.82 -99.0 -99.0 -99.0 -99.0 -99.0 42758 goodss-30-G141_42758 1.60648 1.0
goodss 42761 3 1 -1 0.552 0.504 0.528 0.577 0.6 0.18062 -99.0 0.18062 -99.0 753220000.0 2.0 0.552 3.0 -21.11 8.306 845000000.0 502150000.0 -1.82 -99.0 -99.0 -99.0 -99.0 -99.0 42761 goodss-35-G141_42761 0.53189 1.0
goodss 42762 3 1 -1 1.7982 1.596 1.697 1.893 1.971 9.1409 7.1342 2.0068 65451000000.0 8368400000.0 0.0 1.798 3.0 26.87 10.07 8020700000.0 5579000000.0 -1.57 -99.0 -99.0 -99.0 -99.0 -99.0 42762 goodss-35-G141_42762 1.58313 1.0
goodss 42768 3 1 -1 2.2786 2.22 2.232 2.321 2.364 3.9942 -99.0 3.9942 -99.0 16657000000.0 2.0 2.279 3.0 -2.403 12.25 17496000000.0 11104000000.0 -1.74 -99.0 -99.0 -99.0 -99.0 -99.0 42768 goodss-35-G141_42768 2.10806 1.0
goodss 42769 3 1 -1 0.6483 0.398 0.505 0.758 0.848 0.0049901 -99.0 0.0049901 -99.0 20809000.0 2.0 0.6483 3.0 -5.404 7.446 3226500.0 13873000.0 0.99 -99.0 -99.0 -99.0 -99.0 -99.0 42769 goodss-12-G141_42769 0.78961 3.0
goodss 42772 3 1 -1 0.8918 0.833 0.86 0.926 0.953 0.27847 -99.0 0.27847 -99.0 1161300000.0 2.0 0.8918 3.0 -13.88 7.182 1335100000.0 774180000.0 -1.91 0.8 2.27 inf inf 1.0 42772 goodss-23-G141_42772 0.67531 1.0
goodss 42775 2 1 1 1.1837 1.1756 1.1784 1.1856 1.19 16.158 13.232 2.9268 121390000000.0 12205000000.0 0.0 1.184 2.0 108.9 13.43 11212000000.0 8136900000.0 -1.49 4.56 0.92 131.69 30.67 0.869 42775 goodss-29-G141_42775 1.18365 1.0
goodss 42778 2 1 1 1.7333 1.6722 1.7085 1.7604 1.7968 8.7844 7.7397 1.0446 71007000000.0 4356300000.0 0.0 1.733 2.0 28.62 6.435 634250000.0 2904200000.0 1.83 -99.0 -99.0 -99.0 -99.0 -99.0 42778 goodss-11-G141_42778 1.73327 3.0
goodss 42783 3 1 -1 0.953 0.855 0.878 1.052 1.098 1.3041 0.37328 0.93085 3424600000.0 3881800000.0 1.0 0.953 3.0 6.951 9.548 4587000000.0 2587900000.0 -1.91 -99.0 -99.0 -99.0 -99.0 -99.0 42783 goodss-12-G141_42783 -1.0 1.0
goodss 42784 3 1 -1 0.6605 0.579 0.623 0.697 0.72 0.045978 -99.0 0.045978 -99.0 191740000.0 2.0 0.6605 3.0 -4.521 40.26 119270000.0 127820000.0 -1.17 4.73 2.52 847.78 618.96 1.05 42784 goodss-35-G141_42784 0.66113 1.0
goodss 42789 2 1 1 2.2544 2.2434 2.2486 2.2571 2.2613 64.126 50.655 13.471 464720000000.0 56176000000.0 0.0 2.254 2.0 104.6 23.02 31407000000.0 37451000000.0 -0.43 -99.0 -99.0 -99.0 -99.0 -99.0 42789 goodss-23-G141_42789 2.25437 1.0
goodss 42798 3 1 -1 1.6145 1.563 1.575 1.654 1.688 12.699 10.892 1.8068 99929000000.0 7534700000.0 0.0 1.614 3.0 36.95 8.332 6884300000.0 5023100000.0 -1.49 -99.0 -99.0 -99.0 -99.0 -99.0 42798 goodss-35-G141_42798 1.61693 1.0
goodss 42800 3 1 -1 2.1157 1.211 1.517 2.516 2.692 3.5227 2.7315 0.79124 25059000000.0 3299600000.0 1.0 2.116 3.0 6.96 27.86 2635300000.0 2199700000.0 -1.23 -99.0 -99.0 -99.0 -99.0 -99.0 42800 goodss-23-G141_42800 2.56798 1.0
goodss 42803 3 1 -1 1.5606 1.288 1.421 1.693 1.816 0.16091 -99.0 0.16091 -99.0 671030000.0 2.0 1.561 3.0 -10.41 8.715 208410000.0 447360000.0 0.28 0.68 0.62 110.22 115.66 1.005 42803 goodss-11-G141_42803 1.4596 3.0
goodss 42804 3 1 -1 2.7533 2.68 2.709 2.801 2.813 4.4543 -99.0 4.4543 -99.0 18575000000.0 2.0 2.753 3.0 -5.123 130.0 14659000000.0 12384000000.0 -1.18 -99.0 -99.0 -99.0 -99.0 -99.0 42804 goodss-35-G141_42804 2.72661 1.0
goodss 42805 3 1 -1 1.7806 1.197 1.49 1.967 2.039 7.7517 6.1908 1.561 56796000000.0 6509400000.0 0.0 1.781 3.0 23.33 10.79 7718900000.0 4339600000.0 -1.91 -99.0 -99.0 -99.0 -99.0 -99.0 42805 goodss-29-G141_42805 1.85194 1.0
goodss 42809 3 1 -1 2.2206 2.129 2.17 2.271 2.305 5.2315 -99.0 5.2315 -99.0 21816000000.0 2.0 2.221 3.0 -3.388 8.917 24722000000.0 14544000000.0 -1.87 -99.0 -99.0 -99.0 -99.0 -99.0 42809 goodss-11-G141_42809 2.23976 1.0
