# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism uvj
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
cosmos 1238 3 1 0 1.7495 1.395 1.542 1.96 2.115 5.196 4.8914 0.30462 44875000000.0 1270300000.0 1.0 1.749 3.0 18.26 28.62 1384900000.0 846880000.0 -1.83 -99.0 -99.0 -99.0 -99.0 1238 00000 -1.0 1.0
cosmos 1328 3 1 0 1.9631 1.736 1.868 2.078 2.185 4.8131 3.7562 1.0569 34460000000.0 4407600000.0 1.0 1.963 3.0 11.98 27.95 5340900000.0 2938400000.0 -1.93 -99.0 -99.0 -99.0 -99.0 1328 00000 -1.0 1.0
cosmos 1363 3 1 0 2.4637 0.126 2.355 2.565 2.687 1.3101 -99.0 1.3101 -99.0 5463400000.0 2.0 2.464 3.0 -44.49 23.24 5470800000.0 3642300000.0 -1.63 -99.0 -99.0 -99.0 -99.0 1363 00000 -1.0 1.0
cosmos 1369 3 1 0 2.0585 1.352 1.888 2.301 2.492 8.2455 7.1784 1.0671 65857000000.0 4449900000.0 1.0 2.058 3.0 19.92 33.22 3045700000.0 2966600000.0 -0.71 -99.0 -99.0 -99.0 -99.0 1369 00000 -1.0 1.0
cosmos 1390 3 1 0 1.2595 0.618 0.93 1.393 1.461 0.25866 -99.0 0.25866 -99.0 1078600000.0 2.0 1.259 3.0 -85.97 25.78 1207900000.0 719090000.0 -1.83 -99.0 -99.0 -99.0 -99.0 1390 00000 -1.0 1.0
cosmos 1455 3 1 0 2.2741 2.087 2.174 2.375 2.471 1.0907 -99.0 1.0907 -99.0 4548400000.0 2.0 2.274 3.0 -44.45 25.16 5413400000.0 3032300000.0 -1.92 -99.0 -99.0 -99.0 -99.0 1455 00000 -1.0 1.0
cosmos 1478 3 1 0 1.0149 0.801 0.94 1.15 1.187 0.19102 -99.0 0.19102 -99.0 796600000.0 2.0 1.015 3.0 -45.74 24.33 850410000.0 531070000.0 -1.79 -99.0 -99.0 -99.0 -99.0 1478 00000 -1.0 1.0
cosmos 1549 3 1 0 1.5532 1.326 1.411 1.721 1.887 2.4152 1.9113 0.50394 17535000000.0 2101500000.0 1.0 1.553 3.0 6.544 21.6 1798200000.0 1401000000.0 -1.32 -99.0 -99.0 -99.0 -99.0 1549 00000 -1.0 1.0
cosmos 1560 3 1 0 1.6088 1.314 1.437 1.799 2.083 3.8085 3.3381 0.47033 30625000000.0 1961400000.0 1.0 1.609 3.0 11.3 26.92 2259800000.0 1307600000.0 -1.87 -99.0 -99.0 -99.0 -99.0 1560 00000 -1.0 1.0
cosmos 1596 3 1 0 1.046 0.887 0.946 1.192 1.25 0.28135 -99.0 0.28135 -99.0 1173300000.0 2.0 1.046 3.0 -41.64 22.45 1325700000.0 782170000.0 -1.8 -99.0 -99.0 -99.0 -99.0 1596 00000 -1.0 1.0
cosmos 1619 3 1 0 1.7326 1.573 1.619 1.839 1.885 2.5796 -99.0 2.5796 -99.0 10757000000.0 2.0 1.733 3.0 -49.05 28.5 12982000000.0 7171700000.0 -1.95 -99.0 -99.0 -99.0 -99.0 1619 00000 -1.0 1.0
cosmos 1622 3 1 0 0.9163 0.681 0.82 1.071 5.248 0.021276 -99.0 0.021276 -99.0 88725000.0 2.0 0.9163 3.0 -26.56 21.37 58997000.0 59150000.0 -1.33 -99.0 -99.0 -99.0 -99.0 1622 00000 -1.0 2.0
cosmos 1671 3 1 0 0.7275 0.402 0.63 0.849 0.944 0.052637 -99.0 0.052637 -99.0 219510000.0 2.0 0.7275 3.0 -107.8 22.16 206410000.0 146340000.0 -1.59 -0.94 1.16 -1.7195324792003765e+48 inf 1671 cosmos-14-G141_01671 0.69978 1.0
cosmos 1701 3 1 0 1.5607 1.351 1.421 1.693 1.778 24.818 23.07 1.7482 211650000000.0 7290300000.0 0.0 1.561 3.0 78.63 24.75 7647400000.0 4860200000.0 -1.72 -99.0 -99.0 -99.0 -99.0 1701 00000 -1.0 1.0
cosmos 1727 3 1 0 0.8481 0.645 0.702 0.973 3.396 0.068758 -99.0 0.068758 -99.0 286730000.0 2.0 0.8481 3.0 -10.2 23.73 97667000.0 191150000.0 0.25 -99.0 -99.0 -99.0 -99.0 1727 00000 -1.0 1.0
cosmos 1735 3 1 0 1.3404 1.142 1.206 1.464 1.677 3.0969 2.7259 0.37102 25008000000.0 1547200000.0 1.0 1.34 3.0 12.57 23.51 1795600000.0 1031500000.0 -1.88 -99.0 -99.0 -99.0 -99.0 1735 cosmos-14-G141_01735 2.09256 1.0
cosmos 1760 3 1 0 2.2828 2.074 2.18 2.381 2.438 25.071 22.89 2.1818 210000000000.0 9098400000.0 0.0 2.283 3.0 45.31 18.77 11168000000.0 6065600000.0 -1.95 -99.0 -99.0 -99.0 -99.0 1760 cosmos-02-G141_01760 2.36356 1.0
cosmos 1773 3 1 0 0.5939 0.343 0.429 0.714 0.94 0.0068805 -99.0 0.0068805 -99.0 28692000.0 2.0 0.5939 3.0 -30.02 22.53 1825300.0 19128000.0 2.23 -99.0 -99.0 -99.0 -99.0 1773 00000 -1.0 3.0
