# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism uvj
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
cosmos 9770 3 1 0 0.8391 0.765 0.791 0.884 0.969 0.49749 0.28879 0.2087 2649500000.0 870300000.0 1.0 0.8391 3.0 7.192 23.53 934220000.0 580200000.0 -1.77 4.11 1.47 632.19 366.52 9770 cosmos-26-G141_09770 0.87949 1.0
cosmos 9792 3 1 0 0.9493 0.65 0.781 1.122 1.249 0.47872 0.38344 0.095279 3517800000.0 397330000.0 1.0 0.9493 3.0 7.235 21.72 431760000.0 264880000.0 -1.81 -99.0 -99.0 -99.0 -99.0 9792 cosmos-26-G141_09792 -1.0 1.0
cosmos 9817 3 1 0 1.4565 1.264 1.326 1.576 1.701 0.65503 -99.0 0.65503 -99.0 2731600000.0 2.0 1.456 3.0 -34.7 25.73 3256500000.0 1821000000.0 -1.93 -99.0 -99.0 -99.0 -99.0 9817 cosmos-12-G141_09817 1.83488 1.0
cosmos 9832 3 1 0 1.7033 1.442 1.56 1.85 2.021 9.1698 9.0099 0.15999 82659000000.0 667160000.0 0.0 1.703 3.0 32.54 21.89 257880000.0 444780000.0 0.14 0.05 0.77 43.48 718.04 9832 cosmos-05-G141_09832 1.32798 2.0
cosmos 9842 3 1 0 0.8209 0.721 0.761 0.879 0.916 1.3715 0.98058 0.39096 8996100000.0 1630300000.0 0.0 0.8209 3.0 25.02 15.81 1717600000.0 1086900000.0 -1.61 -0.82 1.5 -1.266771640238604e+99 inf 9842 cosmos-12-G141_09842 0.68961 1.0
cosmos 9859 3 1 0 1.4011 1.177 1.271 1.489 1.559 57.935 57.683 0.25131 529200000000.0 1048000000.0 0.0 1.401 3.0 229.2 17.45 1205600000.0 698670000.0 -1.86 -99.0 -99.0 -99.0 -99.0 9859 00000 -1.0 1.0
cosmos 9929 3 1 0 0.9238 0.583 0.843 1.016 1.053 1.5834 1.4754 0.10803 13536000000.0 450520000.0 0.0 0.9238 3.0 30.33 28.15 446600000.0 300340000.0 -1.81 2.2 1.1 6241.14 3.5250871277726996e+75 9929 cosmos-26-G141_09929 0.96895 1.0
cosmos 9948 3 1 0 0.9359 0.866 0.89 0.994 1.044 1.4507 1.1771 0.27359 10799000000.0 1140900000.0 0.0 0.9359 3.0 23.26 19.63 1350800000.0 760600000.0 -1.93 1.51 0.7 668.11 477.13 9948 cosmos-23-G141_09948 0.91746 1.0
cosmos 9950 3 1 0 0.9574 0.738 0.872 1.044 1.09 0.053486 -99.0 0.053486 -99.0 223040000.0 2.0 0.9574 3.0 -28.09 24.23 108710000.0 148700000.0 -0.15 -99.0 -99.0 -99.0 -99.0 9950 00000 -1.0 1.0
cosmos 9984 3 1 0 0.7456 0.695 0.711 0.783 0.815 1.0811 0.93332 0.14782 8562500000.0 616410000.0 1.0 0.7456 3.0 28.29 33.35 508000000.0 410940000.0 -1.42 17.86 2.8 1714.83 942.01 9984 cosmos-05-G141_09984 0.68287 1.0
cosmos 10100 3 1 0 0.9603 0.739 0.849 1.067 1.112 0.96965 0.76941 0.20025 7058800000.0 835050000.0 1.0 0.9603 3.0 13.96 28.7 913960000.0 556700000.0 -1.85 3.7 0.78 316.49 72.23 10100 cosmos-23-G141_10100 1.11383 1.0
cosmos 10138 3 1 0 0.9264 0.75 0.867 0.998 1.057 0.20518 -99.0 0.20518 -99.0 855630000.0 2.0 0.9264 3.0 -51.26 26.74 975680000.0 570420000.0 -1.9 1.35 0.88 16573.99 7935128871928049.0 10138 cosmos-12-G141_10138 1.03094 1.0
cosmos 10188 3 1 0 0.9057 0.678 0.795 0.989 1.029 0.21195 -99.0 0.21195 -99.0 883860000.0 2.0 0.9057 3.0 -3.606 24.12 1001900000.0 589240000.0 -1.86 1.47 1.07 303.42 258.55 10188 cosmos-12-G141_10188 0.97783 1.0
cosmos 10193 3 1 0 1.9984 1.765 1.894 2.069 2.429 9.2207 8.6013 0.61939 78911000000.0 2583000000.0 0.0 1.998 3.0 26.03 25.99 2454100000.0 1722000000.0 -1.54 -99.0 -99.0 -99.0 -99.0 10193 cosmos-26-G141_10193 1.86624 1.0
cosmos 10205 3 1 0 0.9233 0.845 0.879 0.967 0.992 0.33152 -99.0 0.33152 -99.0 1382500000.0 2.0 0.9233 3.0 -20.47 27.26 1620600000.0 921670000.0 -1.95 1.86 1.2 1182.99 16696.47 10205 cosmos-12-G141_10205 0.94838 1.0
cosmos 10238 3 1 0 0.9097 0.827 0.865 0.955 0.981 0.25883 -99.0 0.25883 -99.0 1079300000.0 2.0 0.9097 3.0 -14.15 29.25 1263900000.0 719560000.0 -1.93 0.69 1.08 2.3850902462710597e+23 1.1155610080175361e+167 10238 cosmos-22-G141_10238 0.84781 1.0
cosmos 10247 3 1 0 0.9447 0.747 0.857 1.037 1.085 1.5493 1.4432 0.10615 13240000000.0 442640000.0 0.0 0.9447 3.0 27.68 18.45 493590000.0 295100000.0 -1.86 2.6 1.38 587.57 388.59 10247 cosmos-12-G141_10247 1.12974 1.0
cosmos 10264 3 1 0 1.6624 1.189 1.397 1.947 2.268 0.081829 -99.0 0.081829 -99.0 341240000.0 2.0 1.662 3.0 -55.13 20.1 58103000.0 227490000.0 1.66 2.81 1.08 inf nan 10264 cosmos-26-G141_10264 1.04521 2.0
cosmos 10266 3 1 0 1.6915 1.295 1.456 1.914 2.209 0.40431 -99.0 0.40431 -99.0 1686000000.0 2.0 1.692 3.0 -12.97 26.91 1968900000.0 1124000000.0 -1.87 1.17 1.43 233.32 324.31 10266 cosmos-12-G141_10266 1.55742 1.0
cosmos 10270 3 1 0 0.6434 0.515 0.561 0.731 0.863 1.0468 1.0232 0.023641 9387200000.0 98586000.0 0.0 0.6434 3.0 42.01 27.57 31752000.0 65724000.0 0.48 -99.0 -99.0 -99.0 -99.0 10270 cosmos-22-G141_10270 0.68877 3.0
cosmos 10274 3 1 0 0.9698 0.91 0.936 1.006 1.029 1.4551 0.88653 0.56856 8133300000.0 2371000000.0 1.0 0.9698 3.0 15.55 25.24 2757900000.0 1580600000.0 -1.9 1.18 1.38 279.86 436.12 10274 cosmos-12-G141_10274 0.94546 1.0
cosmos 10312 3 1 0 1.0837 1.039 1.053 1.115 1.137 1.1295 -99.0 1.1295 -99.0 4710200000.0 2.0 1.084 3.0 -15.97 20.5 5075000000.0 3140100000.0 -1.81 5.05 1.77 2177.0 2873897156.12 10312 cosmos-26-G141_10312 1.07716 1.0
cosmos 10376 3 1 0 1.3845 1.019 1.124 1.614 1.699 3.6853 3.6717 0.01353 33686000000.0 56422000.0 1.0 1.384 3.0 15.08 21.31 67548000.0 37615000.0 -1.93 -99.0 -99.0 -99.0 -99.0 10376 00000 -1.0 3.0
cosmos 10380 3 1 0 1.2101 0.95 1.038 1.519 1.635 1.6637 1.6597 0.0039588 15227000000.0 16509000.0 1.0 1.21 3.0 12.41 18.74 20748000.0 11006000.0 -2.19 -0.46 1.45 -1918.37 1320226.66 10380 cosmos-22-G141_10380 1.53324 3.0
cosmos 10439 3 1 0 1.6835 1.405 1.566 1.803 1.911 3.3547 3.0529 0.30185 28008000000.0 1258800000.0 1.0 1.684 3.0 10.86 24.71 814380000.0 839180000.0 -0.71 -99.0 -99.0 -99.0 -99.0 10439 cosmos-22-G141_10439 1.64852 1.0
cosmos 10457 3 1 0 0.6776 0.637 0.653 0.703 0.727 0.29344 -99.0 0.29344 -99.0 1223700000.0 2.0 0.6776 3.0 -10.42 23.13 1439400000.0 815790000.0 -1.92 0.47 2.3 1056.85 4.927766412708041e+64 10457 cosmos-12-G141_10457 0.68371 1.0
cosmos 10465 3 1 0 0.924 0.663 0.794 1.027 1.094 0.11715 -99.0 0.11715 -99.0 488530000.0 2.0 0.924 3.0 -17.44 22.45 532330000.0 325690000.0 -1.82 1.97 0.92 inf inf 10465 cosmos-23-G141_10465 0.78069 1.0
cosmos 10502 3 1 0 0.9499 0.115 0.889 0.996 1.044 0.1921 -99.0 0.1921 -99.0 801100000.0 2.0 0.9499 3.0 -10.71 21.12 908680000.0 534070000.0 -1.88 -99.0 -99.0 -99.0 -99.0 10502 cosmos-26-G141_10502 -1.0 1.0
cosmos 10534 3 1 0 1.9475 1.589 1.774 2.167 2.348 9.7666 8.8662 0.90044 81341000000.0 3755000000.0 0.0 1.947 3.0 28.91 22.48 4534300000.0 2503300000.0 -1.93 -99.0 -99.0 -99.0 -99.0 10534 cosmos-26-G141_10534 2.17085 1.0
cosmos 10537 3 1 0 2.4379 2.297 2.366 2.514 2.56 2.6694 -99.0 2.6694 -99.0 11132000000.0 2.0 2.438 3.0 -27.65 28.31 14379000000.0 7421200000.0 -1.99 -99.0 -99.0 -99.0 -99.0 10537 cosmos-23-G141_10537 2.42637 1.0
cosmos 10540 3 1 0 0.6027 0.372 0.46 0.764 0.834 0.0060298 -99.0 0.0060298 -99.0 25145000.0 2.0 0.6027 3.0 -6.689 24.26 29524000.0 16763000.0 -2.09 3.46 1.34 303.64 144.99 10540 cosmos-12-G141_10540 0.84135 3.0
cosmos 10541 3 1 0 0.9969 0.709 0.829 1.185 1.613 0.0095851 -99.0 0.0095851 -99.0 39971000.0 2.0 0.9969 3.0 -34.04 23.23 50647000.0 26648000.0 -2.19 -99.0 -99.0 -99.0 -99.0 10541 cosmos-22-G141_10541 1.94763 3.0
cosmos 10564 3 1 0 0.9242 0.824 0.871 0.977 1.034 0.31364 0.16838 0.14526 1544800000.0 605750000.0 1.0 0.9242 3.0 3.457 22.47 644210000.0 403830000.0 -1.83 2.69 1.1 1023.89 1340.36 10564 cosmos-26-G141_10564 0.92611 1.0
cosmos 10588 3 1 0 0.9354 0.782 0.858 0.998 1.033 0.41005 0.29687 0.11318 2723600000.0 471970000.0 1.0 0.9354 3.0 5.876 27.32 504630000.0 314650000.0 -1.82 0.81 0.8 189.46 210.76 10588 cosmos-12-G141_10588 0.93867 1.0
cosmos 10651 3 1 0 0.7615 0.706 0.728 0.793 0.818 0.20681 -99.0 0.20681 -99.0 862430000.0 2.0 0.7615 3.0 -18.07 18.43 915210000.0 574950000.0 -1.88 -99.0 -99.0 -99.0 -99.0 10651 cosmos-22-G141_10651 0.77624 1.0
cosmos 10679 3 1 0 1.1215 0.951 1.017 1.214 1.289 0.52054 -99.0 0.52054 -99.0 2170700000.0 2.0 1.122 3.0 -29.18 25.63 2257500000.0 1447200000.0 -1.8 1.26 1.56 736.5 3165.76 10679 cosmos-12-G141_10679 0.96502 1.0
cosmos 10683 3 1 0 0.8752 0.709 0.787 0.95 1.054 0.80964 0.77456 0.035078 7106100000.0 146280000.0 1.0 0.8752 3.0 18.19 33.78 144320000.0 97521000.0 -1.74 -99.0 -99.0 -99.0 -99.0 10683 cosmos-26-G141_10683 0.59919 1.0
cosmos 10729 3 1 0 0.9666 0.785 0.882 1.045 1.124 0.11093 -99.0 0.11093 -99.0 462590000.0 2.0 0.9666 3.0 -45.84 29.21 406940000.0 308390000.0 -1.56 3.13 1.2 5.202917492488319e+162 inf 10729 cosmos-12-G141_10729 1.01375 1.0
cosmos 10744 3 1 0 0.8523 0.706 0.755 0.971 1.012 0.77162 0.71072 0.060897 6520400000.0 253950000.0 1.0 0.8523 3.0 17.41 27.29 187560000.0 169300000.0 -1.28 2.88 1.06 9783.24 2.8509286881370386e+108 10744 cosmos-12-G141_10744 0.9377 1.0
cosmos 10756 3 1 0 0.9153 0.73 0.815 0.988 1.022 0.44445 0.31808 0.12637 2918200000.0 526970000.0 1.0 0.9153 3.0 6.723 29.78 560960000.0 351310000.0 -1.81 1.62 2.13 456.77 837.62 10756 cosmos-12-G141_10756 0.68035 1.0
cosmos 10836 3 1 0 0.7746 0.463 0.495 0.999 1.037 0.08594 -99.0 0.08594 -99.0 358380000.0 2.0 0.7746 3.0 -10.15 25.46 336340000.0 238920000.0 -1.69 2.54 1.19 655.39 465.34 10836 cosmos-26-G141_10836 0.96109 1.0
cosmos 10841 3 1 0 0.7499 0.601 0.677 0.823 0.881 1.3523 1.3215 0.030773 12124000000.0 128330000.0 0.0 0.7499 3.0 39.56 27.54 11365000.0 85551000.0 2.73 4.64 1.73 497.29 308.65 10841 cosmos-26-G141_10841 0.76473 2.0
cosmos 10842 3 1 0 0.9133 0.847 0.875 0.951 0.975 0.61954 0.38839 0.23114 3563300000.0 963910000.0 1.0 0.9133 3.0 8.263 25.7 925760000.0 642600000.0 -1.66 -99.0 -99.0 -99.0 -99.0 10842 cosmos-04-G141_10842 0.55815 1.0
cosmos 10926 3 1 0 0.8629 0.811 0.837 0.891 0.899 0.73987 0.39648 0.34339 3637400000.0 1432000000.0 1.0 0.8629 3.0 9.552 27.35 1446300000.0 954650000.0 -1.58 5.13 1.86 1119.63 1201.56 10926 cosmos-26-G141_10926 0.86079 1.0
cosmos 11031 3 1 0 0.9919 0.811 0.873 1.068 1.189 0.56883 0.34494 0.22389 3164600000.0 933660000.0 1.0 0.9919 3.0 5.576 25.82 792110000.0 622440000.0 -1.15 -99.0 -99.0 -99.0 -99.0 11031 cosmos-22-G141_11031 -1.0 1.0
cosmos 11078 3 1 0 2.4682 2.4 2.451 2.699 2.807 1.1059 -99.0 1.1059 -99.0 4612000000.0 2.0 2.468 3.0 -19.91 22.02 4208600000.0 3074600000.0 -1.53 -99.0 -99.0 -99.0 -99.0 11078 00000 -1.0 1.0
cosmos 11130 3 1 0 0.8787 0.828 0.849 0.91 0.947 0.97178 0.32152 0.65026 2949700000.0 2711700000.0 1.0 0.8787 3.0 7.496 32.65 3238700000.0 1807800000.0 -1.94 4.38 1.23 352.03 121.22 11130 cosmos-12-G141_11130 0.86265 1.0
cosmos 11145 3 1 0 0.9335 0.797 0.851 1.037 1.101 0.22235 -99.0 0.22235 -99.0 927240000.0 2.0 0.9335 3.0 -1.197 25.71 1097900000.0 618160000.0 -1.95 2.63 0.99 inf inf 11145 cosmos-04-G141_11145 1.01174 1.0
cosmos 11247 3 1 0 0.9977 0.746 0.854 1.154 1.251 1.808 1.7817 0.026363 16346000000.0 109940000.0 1.0 0.9977 3.0 28.19 30.29 126640000.0 73292000.0 -1.96 -99.0 -99.0 -99.0 -99.0 11247 00000 -1.0 2.0
cosmos 11269 3 1 0 2.4725 1.92 2.327 2.609 2.66 6.083 4.475 1.6079 41055000000.0 6705200000.0 1.0 2.473 3.0 6.455 38.8 7558000000.0 4470200000.0 -1.87 -99.0 -99.0 -99.0 -99.0 11269 cosmos-12-G141_11269 2.59484 1.0
cosmos 11364 3 1 0 1.3753 1.228 1.272 1.491 1.714 4.6636 3.4871 1.1766 31991000000.0 4906400000.0 1.0 1.375 3.0 14.62 24.07 5716200000.0 3271000000.0 -1.9 -99.0 -99.0 -99.0 -99.0 11364 cosmos-23-G141_11364 1.59089 1.0
cosmos 11406 3 1 0 0.7457 0.664 0.702 0.789 0.848 0.84136 0.5653 0.27606 5186200000.0 1151200000.0 1.0 0.7457 3.0 17.13 20.76 1185900000.0 767470000.0 -1.77 4.45 2.31 532.9 334.63 11406 cosmos-26-G141_11406 0.82668 1.0
cosmos 11414 3 1 0 0.7858 0.389 0.553 0.989 1.083 0.88971 0.87387 0.015835 8017200000.0 66036000.0 0.0 0.7858 3.0 23.77 22.96 78668000.0 44024000.0 -1.84 1.39 0.78 9441171.7 1133716214296.63 11414 cosmos-26-G141_11414 1.35373 3.0
cosmos 11415 3 1 0 1.7464 1.386 1.5 2.012 2.329 20.899 20.634 0.26536 189300000000.0 1106600000.0 0.0 1.746 3.0 76.91 26.67 1095600000.0 737720000.0 -1.69 -99.0 -99.0 -99.0 -99.0 11415 cosmos-23-G141_11415 1.9713 1.0
cosmos 11418 3 1 0 1.6385 1.201 1.384 1.903 2.137 58.107 58.045 0.062293 532520000000.0 259770000.0 0.0 1.638 3.0 199.3 20.8 171060000.0 173180000.0 -0.77 -99.0 -99.0 -99.0 -99.0 11418 cosmos-23-G141_11418 1.68854 2.0
cosmos 11475 3 1 0 0.9512 0.715 0.834 1.066 1.178 0.77628 0.70966 0.066616 6510600000.0 277800000.0 1.0 0.9512 3.0 13.3 19.92 265180000.0 185200000.0 -1.72 1.72 0.65 786.66 610.56 11475 cosmos-23-G141_11475 0.98675 3.0
cosmos 11492 3 1 0 0.5624 0.477 0.517 0.612 0.632 1.1874 1.1395 0.047955 10454000000.0 199980000.0 0.0 0.5624 3.0 61.94 19.62 234370000.0 133320000.0 -2.0 -99.0 -99.0 -99.0 -99.0 11492 cosmos-24-G141_11492 0.61607 1.0
cosmos 11495 3 1 0 1.0745 0.992 1.019 1.128 1.238 0.14918 -99.0 0.14918 -99.0 622090000.0 2.0 1.074 3.0 -83.78 19.97 616630000.0 414720000.0 -1.65 1.55 0.81 281.43 162.89 11495 cosmos-24-G141_11495 1.02182 1.0
cosmos 11514 3 1 0 1.8441 1.696 1.769 1.914 1.991 10.741 7.9011 2.8404 72487000000.0 11845000000.0 0.0 1.844 3.0 29.13 25.06 12514000000.0 7896600000.0 -1.76 -0.7 1.02 -118.85 162.35 11514 cosmos-23-G141_11514 1.45469 1.0
cosmos 11523 3 1 0 0.8715 0.614 0.714 1.002 1.066 0.0079991 -99.0 0.0079991 -99.0 33357000.0 2.0 0.8715 3.0 -1.256 13.59 19371000.0 22238000.0 -1.26 2.81 0.74 2.806740298684158e+296 inf 11523 cosmos-04-G141_11523 1.07301 3.0
cosmos 11528 3 1 0 2.4087 0.039 2.086 2.588 2.663 2.5321 -99.0 2.5321 -99.0 10559000000.0 2.0 2.409 3.0 -75.29 22.74 8301900000.0 7039500000.0 -1.21 -99.0 -99.0 -99.0 -99.0 11528 cosmos-24-G141_11528 2.61286 1.0
cosmos 11533 3 1 0 2.0707 1.541 1.705 2.341 2.473 4.0403 3.7235 0.31676 34161000000.0 1320900000.0 1.0 2.071 3.0 10.14 22.1 462870000.0 880610000.0 0.11 -99.0 -99.0 -99.0 -99.0 11533 cosmos-23-G141_11533 2.26578 3.0
cosmos 11540 3 1 0 0.8207 0.756 0.782 0.851 0.951 0.32446 -99.0 0.32446 -99.0 1353100000.0 2.0 0.8207 3.0 -55.89 31.35 1593600000.0 902040000.0 -1.95 -0.43 1.34 -1323.93 62589.3 11540 cosmos-23-G141_11540 0.68371 1.0
cosmos 11563 3 1 0 2.1649 1.427 1.62 2.844 3.067 100.93 99.825 1.1049 915830000000.0 4607800000.0 0.0 2.165 3.0 236.5 15.98 1732800000.0 3071800000.0 0.06 -99.0 -99.0 -99.0 -99.0 11563 cosmos-26-G141_11563 2.58228 3.0
cosmos 11579 3 1 0 0.5382 0.103 0.152 0.76 1.258 0.010613 -99.0 0.010613 -99.0 44259000.0 2.0 0.5382 3.0 -1.233 31.61 43263000.0 29506000.0 -1.45 -99.0 -99.0 -99.0 -99.0 11579 00000 -1.0 1.0
cosmos 11591 3 1 0 0.7074 0.094 0.109 0.856 0.956 0.35603 0.29523 0.060795 2708500000.0 253530000.0 1.0 0.7074 3.0 10.04 33.58 228500000.0 169020000.0 -1.51 -99.0 -99.0 -99.0 -99.0 11591 cosmos-26-G141_11591 -1.0 1.0
cosmos 11605 3 1 0 1.4925 1.249 1.301 1.773 2.18 0.52276 -99.0 0.52276 -99.0 2180000000.0 2.0 1.492 3.0 -43.92 21.06 2547400000.0 1453300000.0 -1.89 -99.0 -99.0 -99.0 -99.0 11605 cosmos-24-G141_11605 1.99068 1.0
cosmos 11630 3 1 0 1.5546 1.19 1.427 1.784 1.85 34.46 33.802 0.65793 310110000000.0 2743700000.0 0.0 1.555 3.0 115.6 19.9 1228000000.0 1829100000.0 -0.12 -99.0 -99.0 -99.0 -99.0 11630 cosmos-24-G141_11630 1.80107 1.0
cosmos 11658 3 1 0 0.74 0.686 0.701 0.77 0.891 0.28517 -99.0 0.28517 -99.0 1189200000.0 2.0 0.74 3.0 -6.851 20.79 1428800000.0 792790000.0 -1.96 0.27 1.99 21.29 166.64 11658 cosmos-24-G141_11658 0.67951 1.0
cosmos 11806 3 1 0 1.8358 1.723 1.757 1.907 2.028 0.25637 -99.0 0.25637 -99.0 1069100000.0 2.0 1.836 3.0 -1.319 17.44 866550000.0 712720000.0 -1.49 -99.0 -99.0 -99.0 -99.0 11806 cosmos-26-G141_11806 2.70062 2.0
cosmos 11864 3 1 0 0.9319 0.79 0.848 1.004 1.291 0.7248 0.71725 0.0075438 6580300000.0 31459000.0 1.0 0.9319 3.0 14.36 20.79 47045000.0 20972000.0 -2.08 -99.0 -99.0 -99.0 -99.0 11864 cosmos-20-G141_11864 2.12052 2.0
cosmos 11872 3 1 0 0.7646 0.655 0.711 0.813 0.839 0.15261 -99.0 0.15261 -99.0 636400000.0 2.0 0.7646 3.0 -31.56 34.5 669720000.0 424270000.0 -1.82 1.18 1.87 8.723490143384237e+114 inf 11872 cosmos-26-G141_11872 0.68371 1.0
cosmos 11896 3 1 0 1.4151 0.863 1.036 1.7 1.929 20.727 20.716 0.010719 190060000000.0 44700000.0 0.0 1.415 3.0 80.48 23.5 21773000.0 29800000.0 -0.11 -99.0 -99.0 -99.0 -99.0 11896 00000 -1.0 3.0
cosmos 11914 3 1 0 1.4196 1.168 1.335 1.507 1.631 5.4687 4.9635 0.50512 45537000000.0 2106400000.0 0.0 1.42 3.0 19.13 18.67 2199700000.0 1404300000.0 -1.79 1.08 0.62 842.29 866.36 11914 cosmos-23-G141_11914 1.39049 1.0
cosmos 11916 3 1 0 0.8841 0.82 0.848 0.925 0.949 0.57167 0.11408 0.45759 1046600000.0 1908200000.0 1.0 0.8841 3.0 2.63 25.52 2247200000.0 1272100000.0 -1.91 4.39 1.25 3.079711082500908e+105 inf 11916 cosmos-23-G141_11916 0.90885 1.0
cosmos 11923 3 1 0 0.9394 0.867 0.907 0.973 0.999 0.65384 0.2891 0.36473 2652300000.0 1521000000.0 1.0 0.9394 3.0 5.648 27.66 1760100000.0 1014000000.0 -1.91 0.99 1.3 517.3 10791.35 11923 cosmos-04-G141_11923 0.93964 1.0
cosmos 12040 3 1 0 0.9225 0.829 0.861 1.022 1.076 0.16519 -99.0 0.16519 -99.0 688850000.0 2.0 0.9225 3.0 -15.76 28.49 781640000.0 459230000.0 -1.9 2.05 1.44 8.543180426735769e+107 inf 12040 cosmos-04-G141_12040 0.92418 1.0
cosmos 12079 3 1 0 1.9497 1.606 1.787 2.11 2.307 3.6432 3.2797 0.36349 30089000000.0 1515800000.0 1.0 1.95 3.0 10.65 23.71 1496100000.0 1010500000.0 -1.66 -99.0 -99.0 -99.0 -99.0 12079 00000 -1.0 1.0
cosmos 12082 3 1 0 2.4206 1.766 2.199 2.621 2.705 2.1847 -99.0 2.1847 -99.0 9110600000.0 2.0 2.421 3.0 -6.108 22.31 10855000000.0 6073800000.0 -1.91 -99.0 -99.0 -99.0 -99.0 12082 cosmos-26-G141_12082 2.58049 1.0
cosmos 12094 3 1 0 0.968 0.64 0.755 5.928 5.956 0.61415 0.61009 0.004058 5597200000.0 16922000.0 1.0 0.968 3.0 10.77 17.48 31471000.0 11281000.0 -2.52 -99.0 -99.0 -99.0 -99.0 12094 00000 -1.0 3.0
cosmos 12106 3 1 0 1.0319 0.972 0.996 1.071 1.128 5.5092 5.3847 0.12451 49401000000.0 519230000.0 0.0 1.032 3.0 74.89 25.42 325470000.0 346150000.0 -1.13 0.7 2.74 49.6 200.33 12106 cosmos-24-G141_12106 0.95033 1.0
cosmos 12128 3 1 0 0.7149 0.419 0.539 0.952 1.145 0.051619 -99.0 0.051619 -99.0 215260000.0 2.0 0.7149 3.0 -9.714 26.38 246540000.0 143510000.0 -1.89 2.87 1.42 inf inf 12128 cosmos-26-G141_12128 0.70489 1.0
cosmos 12178 3 1 0 0.9108 0.856 0.881 0.937 1.033 0.18818 -99.0 0.18818 -99.0 784720000.0 2.0 0.9108 3.0 -79.88 17.98 600130000.0 523150000.0 -1.4 3.14 1.46 218.55 107.48 12178 cosmos-26-G141_12178 1.02182 1.0
cosmos 12188 3 1 0 0.7969 0.709 0.744 0.845 0.894 0.34804 0.047444 0.30059 435270000.0 1253500000.0 1.0 0.7969 3.0 1.261 18.76 1447400000.0 835680000.0 -1.88 -99.0 -99.0 -99.0 -99.0 12188 cosmos-26-G141_12188 0.59281 1.0
cosmos 12220 3 1 0 1.9353 1.757 1.83 2.052 2.175 6.449 4.0963 2.3527 37580000000.0 9811100000.0 1.0 1.935 3.0 13.58 23.33 11350000000.0 6540800000.0 -1.88 -99.0 -99.0 -99.0 -99.0 12220 cosmos-23-G141_12220 1.95796 1.0
cosmos 12231 3 1 0 0.7662 0.673 0.711 0.819 0.871 0.043452 -99.0 0.043452 -99.0 181200000.0 2.0 0.7662 3.0 -49.44 24.79 66319000.0 120800000.0 0.14 -99.0 -99.0 -99.0 -99.0 12231 cosmos-26-G141_12231 0.61285 1.0
cosmos 12281 3 1 0 2.3836 2.12 2.231 2.607 2.691 1.0179 -99.0 1.0179 -99.0 4244900000.0 2.0 2.384 3.0 -2.145 24.81 4538100000.0 2829900000.0 -1.83 -99.0 -99.0 -99.0 -99.0 12281 00000 -1.0 1.0
cosmos 12285 3 1 0 0.9075 0.737 0.828 0.987 1.039 1.6395 1.2883 0.35117 11819000000.0 1464400000.0 1.0 0.9075 3.0 27.86 29.0 1714700000.0 976290000.0 -1.92 2.47 1.32 inf inf 12285 cosmos-04-G141_12285 0.86358 1.0
cosmos 12328 3 1 0 0.8745 0.703 0.796 0.96 1.036 0.070813 -99.0 0.070813 -99.0 295300000.0 2.0 0.8745 3.0 -29.18 17.69 306890000.0 196870000.0 -1.86 1.92 1.11 21555110.49 1004762787778832.9 12328 cosmos-24-G141_12328 0.93189 1.0
cosmos 12357 3 1 0 0.9522 0.888 0.921 0.987 1.014 0.55835 -99.0 0.55835 -99.0 2328400000.0 2.0 0.9522 3.0 -5.757 29.76 2255800000.0 1552300000.0 -1.39 1.18 1.54 191.02 268.61 12357 cosmos-04-G141_12357 0.95228 1.0
cosmos 12378 3 1 0 0.8827 0.762 0.816 0.943 0.982 0.23949 0.22988 0.0096142 2109000000.0 40093000.0 1.0 0.8827 3.0 5.315 21.56 1167000.0 26728000.0 4.27 -99.0 -99.0 -99.0 -99.0 12378 00000 -1.0 3.0
cosmos 12384 3 1 0 0.9113 0.818 0.867 0.963 1.005 0.84376 0.56126 0.2825 5149200000.0 1178100000.0 1.0 0.9113 3.0 12.01 30.94 1402300000.0 785370000.0 -1.93 5.22 1.16 3420.67 3859.95 12384 cosmos-04-G141_12384 0.85521 1.0
cosmos 12388 3 1 0 0.9955 0.787 0.862 1.145 1.213 0.98212 0.55425 0.42787 5084800000.0 1784300000.0 1.0 0.9955 3.0 8.841 16.29 2097000000.0 1189500000.0 -1.92 -0.72 1.0 -1.3372884569638454e+160 inf 12388 cosmos-24-G141_12388 0.94158 1.0
cosmos 12491 3 1 0 1.4553 1.301 1.349 1.564 1.725 1.2113 -99.0 1.2113 -99.0 5051200000.0 2.0 1.455 3.0 -9.961 19.88 5721700000.0 3367500000.0 -1.81 -1.68 0.9 -283294.2 1062652349.48 12491 cosmos-26-G141_12491 1.37026 1.0
cosmos 12518 3 1 0 0.8051 0.692 0.758 0.854 0.902 0.055734 -99.0 0.055734 -99.0 232420000.0 2.0 0.8051 3.0 -278.4 24.87 91301000.0 154950000.0 0.35 -99.0 -99.0 -99.0 -99.0 12518 00000 -1.0 3.0
