# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism uvj
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
goodsn 1248 3 1 0 0.9737 0.225 0.548 1.318 1.551 0.63309 0.54517 0.087917 5001600000.0 366630000.0 1.0 0.9737 3.0 9.426 11.26 264480000.0 244420000.0 -0.97 -0.18 1.56 -6.314565521827379e+21 inf 1248 goodsn-41-G141_01248 0.74281 1.0
goodsn 1260 3 1 0 0.8145 0.681 0.757 0.873 0.964 0.32541 -99.0 0.32541 -99.0 1357000000.0 2.0 0.8145 3.0 -26.24 15.84 1485300000.0 904680000.0 -1.77 1.72 0.87 379.63 231.05 1260 goodsn-41-G141_01260 0.88891 1.0
goodsn 1293 3 1 0 0.7918 0.235 0.517 1.11 1.31 0.94444 0.88524 0.059195 8121500000.0 246850000.0 0.0 0.7918 3.0 23.78 15.71 235500000.0 164570000.0 -1.73 5.9 0.87 3580.14 5249.55 1293 goodsn-31-G141_01293 0.74107 1.0
goodsn 1302 3 1 0 1.4471 0.887 1.109 1.782 2.132 40.314 40.127 0.18746 368140000000.0 781730000.0 0.0 1.447 3.0 149.7 19.63 757030000.0 521150000.0 -1.67 -99.0 -99.0 -99.0 -99.0 1302 00000 -1.0 1.0
goodsn 1309 3 1 0 1.6068 0.872 1.227 2.028 2.308 4.9067 3.7399 1.1668 34311000000.0 4865600000.0 1.0 1.607 3.0 12.66 51.86 4338800000.0 3243700000.0 -1.48 -99.0 -99.0 -99.0 -99.0 1309 goodsn-42-G141_01309 1.91247 1.0
goodsn 1343 3 1 0 0.8452 0.174 0.604 1.103 1.428 0.079889 -99.0 0.079889 -99.0 333150000.0 2.0 0.8452 3.0 -3.16 14.08 411010000.0 222100000.0 -2.07 -99.0 -99.0 -99.0 -99.0 1343 00000 -1.0 1.0
goodsn 1344 3 1 0 0.8772 0.674 0.758 0.995 1.097 0.59656 0.45538 0.14118 4177800000.0 588740000.0 0.0 0.8772 3.0 10.65 8.864 686820000.0 392500000.0 -1.94 1.8 0.81 6.257077020148214e+186 inf 1344 goodsn-42-G141_01344 0.86265 1.0
goodsn 1348 3 1 0 0.9877 0.721 0.83 1.17 1.287 1.1757 1.0945 0.081134 10042000000.0 338340000.0 0.0 0.9877 3.0 17.97 10.26 327770000.0 225560000.0 -1.77 1.95 0.97 7.592232428351518e+16 2.789176447030767e+19 1348 goodsn-41-G141_01348 0.7923 1.0
goodsn 1364 3 1 0 1.4711 0.944 1.277 1.69 1.875 3.5499 3.4668 0.08308 31805000000.0 346450000.0 1.0 1.471 3.0 12.6 16.25 161080000.0 230970000.0 -0.32 2.97 0.72 1012.92 478.86 1364 goodsn-42-G141_01364 1.33497 3.0
goodsn 1372 3 1 0 0.8996 0.592 0.755 1.047 1.121 0.14274 -99.0 0.14274 -99.0 595240000.0 2.0 0.8996 3.0 -6.471 10.18 666700000.0 396830000.0 -1.88 0.63 1.11 3.7671538169435846e+179 inf 1372 goodsn-31-G141_01372 0.69723 1.0
