# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
goodsn 33780 2 1 1 1.8705 1.7541 1.789 1.877 1.8881 5.7892 3.3063 2.4829 30333000000.0 10354000000.0 0.0 1.871 2.0 11.89 7.284 859340000.0 6902800000.0 2.61 -99.0 -99.0 -99.0 -99.0 33780 goodsn-16-G141_33780 1.87054
goodsn 35090 2 1 1 0.8974 0.8984 0.8984 0.8989 0.9 21.45 19.439 2.0113 178340000000.0 8387400000.0 0.0 0.8974 2.0 432.3 15.66 4930300000.0 5591600000.0 -0.49 0.04 1.77 0.07 3.27 35090 goodsn-16-G141_35090 0.89743
goodsn 35299 1 1 1 1.0103 -1.0 -1.0 -1.0 -1.0 4.4008 3.5538 0.847 32603000000.0 3532100000.0 0.0 1.01 1.0 53.64 23.01 718420000.0 2354800000.0 1.56 3.22 0.99 11.1 3.44 35299 goodsn-28-G141_35299 1.13294
goodsn 36567 1 1 1 0.938 -1.0 -1.0 -1.0 -1.0 12.155 10.833 1.3224 99382000000.0 5514700000.0 0.0 0.938 1.0 212.6 11.96 3555500000.0 3676500000.0 -1.12 2.85 1.21 7.4 3.14 36567 goodsn-28-G141_36567 0.93673
goodsn 36582 1 1 1 2.365 -1.0 -1.0 -1.0 -1.0 1322.0 1309.8 12.209 12017000000000.0 50914000000.0 0.0 2.365 1.0 2306.0 9.505 12111000000.0 33942000000.0 0.49 -99.0 -99.0 -99.0 -99.0 36582 goodsn-28-G141_36582 1.57668
goodsn 36593 2 1 1 2.9432 2.592 2.6823 2.9445 2.9705 223.7 217.9 5.7983 1999100000000.0 24180000000.0 0.0 2.943 2.0 111.8 7.327 10267000000.0 16120000000.0 -0.15 -99.0 -99.0 -99.0 -99.0 36593 goodsn-17-G141_36593 2.94323
goodsn 37232 2 1 1 0.7905 0.7844 0.7871 0.7923 0.7947 5.8323 4.017 1.8153 36853000000.0 7570100000.0 0.0 0.7905 2.0 108.2 13.87 628050000.0 5046800000.0 2.47 -0.67 1.83 -0.62 1.7 37232 goodsn-17-G141_37232 0.79051
goodsn 37533 2 1 1 0.8349 0.8358 0.8358 0.8366 0.838 53.45 52.247 1.2021 479330000000.0 5013100000.0 0.0 0.8349 2.0 1308.0 25.54 3258300000.0 3342100000.0 -0.67 -3.96 1.41 -9.36 3.31 37533 goodsn-17-G141_37533 0.83492
goodsn 37738 2 1 1 1.4522 1.449 1.4503 1.4529 1.4542 170.11 151.28 18.831 1387900000000.0 78527000000.0 0.0 1.452 2.0 561.2 8.729 69298000000.0 52351000000.0 -1.56 40.38 0.87 213.07 4.94 37738 goodsn-18-G141_37738 1.45224
goodsn 37813 2 1 1 0.9445 0.9383 0.9411 0.9474 0.9505 5.3029 4.5994 0.70348 42196000000.0 2933600000.0 0.0 0.9445 2.0 88.28 9.347 1348900000.0 1955800000.0 -0.41 5.19 1.59 15.15 4.62 37813 goodsn-18-G141_37813 0.94449
