# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
cosmos 180 3 1 0 0.6776 0.654 0.658 0.698 0.702 4.1074 1.4937 2.6137 13704000000.0 10899000000.0 0.0 0.6776 3.0 55.66 28.21 12704000000.0 7266300000.0 -1.9 -99.0 -99.0 -99.0 -99.0 180 00000 -1.0
cosmos 182 3 1 0 0.7947 0.757 0.772 0.82 0.836 4.3577 3.3336 1.0241 30584000000.0 4270500000.0 0.0 0.7947 3.0 89.01 18.96 2237900000.0 2847000000.0 -0.41 -99.0 -99.0 -99.0 -99.0 182 00000 -1.0
cosmos 183 3 1 0 0.2158 0.193 0.203 0.234 0.238 0.087103 0.048245 0.038858 442620000.0 162040000.0 1.0 0.2158 3.0 32.59 40.78 96218000.0 108030000.0 -0.62 -99.0 -99.0 -99.0 -99.0 183 00000 -1.0
cosmos 186 3 1 0 1.7729 1.707 1.731 1.816 1.845 23.34 19.939 3.4006 182930000000.0 14181000000.0 0.0 1.773 3.0 75.09 28.33 11151000000.0 9454000000.0 -1.25 -99.0 -99.0 -99.0 -99.0 186 00000 -1.0
cosmos 188 3 1 0 0.7741 0.72 0.734 0.834 0.886 0.49511 0.2953 0.19981 2709200000.0 833220000.0 1.0 0.7741 3.0 8.273 26.45 811780000.0 555480000.0 -1.63 -99.0 -99.0 -99.0 -99.0 188 00000 -1.0
cosmos 191 3 1 0 1.0034 0.943 0.965 1.041 1.055 0.58631 -99.0 0.58631 -99.0 2445000000.0 2.0 1.003 3.0 -38.27 25.81 2594500000.0 1630000000.0 -1.78 -99.0 -99.0 -99.0 -99.0 191 00000 -1.0
cosmos 192 3 1 0 0.7606 0.725 0.74 0.783 0.789 2.6519 0.51851 2.1334 4757000000.0 8896700000.0 1.0 0.7606 3.0 15.05 24.14 8727400000.0 5931100000.0 -1.63 -99.0 -99.0 -99.0 -99.0 192 00000 -1.0
cosmos 195 3 1 0 0.3735 0.353 0.358 0.391 0.395 0.3952 0.13939 0.25581 1278800000.0 1066800000.0 1.0 0.3735 3.0 22.88 24.91 1039700000.0 711180000.0 -1.64 -99.0 -99.0 -99.0 -99.0 195 00000 -1.0
cosmos 196 3 1 0 2.1237 2.003 2.043 2.202 2.268 10.627 5.5086 5.1188 50537000000.0 21346000000.0 1.0 2.124 3.0 13.87 26.76 16554000000.0 14231000000.0 -1.14 -99.0 -99.0 -99.0 -99.0 196 00000 -1.0
cosmos 200 3 1 0 0.939 0.889 0.906 0.992 1.026 2.1384 0.59861 1.5398 5491900000.0 6421000000.0 1.0 0.939 3.0 11.71 24.75 7004900000.0 4280700000.0 -1.87 -99.0 -99.0 -99.0 -99.0 200 00000 -1.0
