# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR Ha_SCALE number grism_id z_max_grism uvj
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
goodsn 2515 3 1 -1 0.8454 0.645 0.736 0.962 1.056 0.23091 0.14392 0.086995 1320400000.0 362780000.0 1.0 0.8454 3.0 3.556 10.63 359090000.0 241850000.0 -1.7 1.29 0.59 343.51 198.06 1.882 2515 goodsn-31-G141_02515 0.85429 1.0
goodsn 2517 2 1 1 1.4133 1.3669 1.4064 1.6869 1.6948 4.2131 4.0541 0.15899 37194000000.0 663020000.0 1.0 1.413 2.0 15.8 27.95 55530000.0 442010000.0 2.86 3.39 1.03 128.12 41.02 0.907 2517 goodsn-31-G141_02517 1.41331 2.0
goodsn 2518 3 1 -1 1.2999 0.73 0.973 1.59 1.739 8.3963 7.8029 0.59342 71587000000.0 2474600000.0 0.0 1.3 3.0 41.31 15.93 2856000000.0 1649800000.0 -1.89 -99.0 -99.0 -99.0 -99.0 -99.0 2518 00000 -1.0 1.0
goodsn 2519 3 1 0 0.9908 0.91 0.947 1.036 1.075 1.6465 0.29425 1.3522 2699600000.0 5638900000.0 1.0 0.9908 3.0 4.776 15.47 6556000000.0 3759300000.0 -1.93 -99.0 -99.0 -99.0 -99.0 -99.0 2519 00000 -1.0 1.0
goodsn 2520 3 1 -1 1.6457 1.487 1.552 1.75 1.82 2.4182 0.39524 2.023 3626000000.0 8436200000.0 1.0 1.646 3.0 1.365 11.68 9419000000.0 5624200000.0 -1.83 -99.0 -99.0 -99.0 -99.0 -99.0 2520 goodsn-31-G141_02520 1.68183 1.0
goodsn 2529 3 1 -1 1.9117 1.67 1.84 1.997 2.061 6.6429 4.1233 2.5196 37828000000.0 10507000000.0 0.0 1.912 3.0 14.12 13.0 11827000000.0 7004700000.0 -1.85 -99.0 -99.0 -99.0 -99.0 -99.0 2529 goodsn-42-G141_02529 1.97427 1.0
goodsn 2530 2 1 1 1.1075 1.1033 1.1054 1.1092 1.1114 2.1456 0.40101 1.7445 3679000000.0 7275000000.0 1.0 1.107 2.0 4.264 12.68 7367300000.0 4850000000.0 -1.63 4.86 0.61 305.8 43.17 1.176 2530 goodsn-42-G141_02530 1.10749 1.0
goodsn 2535 2 1 1 1.1394 1.1363 1.1376 1.1403 1.1415 17.28 16.013 1.2663 146910000000.0 5280600000.0 0.0 1.139 2.0 153.7 17.08 5047000000.0 3520400000.0 -1.72 8.48 0.47 317.34 20.55 1.003 2535 goodsn-31-G141_02535 1.13935 1.0
goodsn 2542 2 1 1 0.9937 0.8589 0.9352 1.0279 1.0676 1.7643 0.75726 1.007 6947400000.0 4199400000.0 1.0 0.9937 2.0 12.16 15.24 3152600000.0 2799600000.0 -1.09 6.38 1.87 304.34 97.54 1.12 2542 goodsn-31-G141_02542 0.99372 1.0
goodsn 2548 2 1 1 2.3052 2.2978 2.3007 2.3066 2.3093 11.423 -99.0 11.423 -99.0 47634000000.0 2.0 2.305 2.0 -3.361 12.05 47026000000.0 31756000000.0 -1.56 -99.0 -99.0 -99.0 -99.0 -99.0 2548 goodsn-31-G141_02548 2.30521 1.0
goodsn 2551 2 1 1 1.2592 1.2525 1.2566 1.2655 1.2717 2.147 -99.0 2.147 -99.0 8953400000.0 2.0 1.259 2.0 -5.956 7.35 8089700000.0 5968900000.0 -1.46 4.02 0.77 266.52 55.72 1.274 2551 goodsn-31-G141_02551 1.25918 1.0
goodsn 2554 3 1 -1 1.8143 1.564 1.659 1.984 2.139 30.043 28.843 1.1999 264610000000.0 5003700000.0 0.0 1.814 3.0 108.2 17.2 2799300000.0 3335800000.0 -0.59 -99.0 -99.0 -99.0 -99.0 -99.0 2554 00000 -1.0 1.0
goodsn 2556 3 1 -1 0.7571 0.116 0.369 1.171 1.507 0.062131 -99.0 0.062131 -99.0 259090000.0 2.0 0.7571 3.0 -5.714 11.5 257930000.0 172730000.0 -1.64 -99.0 -99.0 -99.0 -99.0 -99.0 2556 goodsn-31-G141_02556 2.33009 1.0
goodsn 2562 3 1 -1 0.9596 0.758 0.854 1.069 1.147 1.0868 0.42394 0.66289 3889300000.0 2764300000.0 1.0 0.9596 3.0 7.711 12.9 2663600000.0 1842900000.0 -1.58 -99.0 -99.0 -99.0 -99.0 -99.0 2562 00000 -1.0 1.0
goodsn 2564 2 1 1 1.0067 1.0038 1.0049 1.0075 1.0087 10.713 8.5856 2.1276 78767000000.0 8872200000.0 0.0 1.007 2.0 131.1 10.13 6606500000.0 5914800000.0 -1.21 19.2 0.79 354.43 16.53 0.963 2564 goodsn-43-G141_02564 1.00672 1.0
goodsn 2570 3 1 0 0.8374 0.726 0.773 0.906 0.985 0.58403 0.051289 0.53274 470540000.0 2221600000.0 1.0 0.8374 3.0 1.28 87.55 2668400000.0 1481100000.0 -2.0 -99.0 -99.0 -99.0 -99.0 -99.0 2570 00000 -1.0 1.0
goodsn 2572 1 1 1 1.263 -1.0 -1.0 -1.0 -1.0 5.7239 2.529 3.1949 23202000000.0 13323000000.0 0.0 1.263 1.0 15.41 12.63 12883000000.0 8882100000.0 -1.58 4.87 0.45 218.88 22.39 1.045 2572 goodsn-31-G141_02572 1.26144 1.0
goodsn 2573 3 1 -1 0.7759 0.671 0.719 0.83 0.907 0.75334 0.29917 0.45416 2744700000.0 1893900000.0 1.0 0.7759 3.0 8.342 10.55 2181500000.0 1262600000.0 -1.88 2.24 1.03 110.62 54.09 0.684 2573 goodsn-31-G141_02573 0.76473 1.0
goodsn 2576 3 1 -1 0.5311 0.451 0.493 0.572 0.611 0.20197 0.13956 0.062409 1280300000.0 260250000.0 1.0 0.5311 3.0 8.762 12.63 248010000.0 173500000.0 -1.3 -99.0 -99.0 -99.0 -99.0 -99.0 2576 goodsn-42-G141_02576 0.27698 1.0
goodsn 2580 3 1 0 0.8211 0.737 0.76 0.857 1.051 5.9132 5.4766 0.43664 50244000000.0 1820900000.0 0.0 0.8211 3.0 139.7 11.45 565480000.0 1213900000.0 0.53 -99.0 -99.0 -99.0 -99.0 -99.0 2580 00000 -1.0 2.0
goodsn 2581 2 1 1 2.3619 2.2092 2.2584 2.4591 2.5425 8.9112 6.1781 2.7331 56680000000.0 11398000000.0 1.0 2.362 2.0 10.93 11.35 5539300000.0 7598400000.0 -0.3 -99.0 -99.0 -99.0 -99.0 -99.0 2581 goodsn-42-G141_02581 2.36188 3.0
goodsn 2582 3 1 0 1.4014 1.344 1.366 1.437 1.461 57.585 56.551 1.0338 518810000000.0 4311300000.0 0.0 1.401 3.0 224.7 8.54 903990000.0 2874200000.0 1.16 -99.0 -99.0 -99.0 -99.0 -99.0 2582 00000 -1.0 2.0
goodsn 2584 3 1 -1 0.8899 0.493 0.657 1.121 1.26 0.44345 0.38381 0.059638 3521200000.0 248700000.0 1.0 0.8899 3.0 8.715 8.996 196510000.0 165800000.0 -1.36 1.58 0.88 763.3 1210.81 2.73 2584 goodsn-31-G141_02584 0.70574 2.0
goodsn 2588 2 1 1 1.6039 1.5991 1.6012 1.6047 1.6064 47.218 33.943 13.275 311400000000.0 55358000000.0 0.0 1.604 2.0 114.9 10.28 38170000000.0 36905000000.0 -1.02 -99.0 -99.0 -99.0 -99.0 -99.0 2588 goodsn-43-G141_02588 1.60387 1.0
goodsn 2589 3 1 -1 2.5535 2.269 2.39 2.711 3.065 8.284 2.9985 5.2855 27509000000.0 22041000000.0 1.0 2.553 3.0 3.589 16.18 16771000000.0 14694000000.0 -1.08 -99.0 -99.0 -99.0 -99.0 -99.0 2589 00000 -1.0 1.0
goodsn 2591 3 1 -1 2.0126 1.83 1.915 2.113 2.197 2.8783 -99.0 2.8783 -99.0 12003000000.0 2.0 2.013 3.0 -4.207 11.76 12731000000.0 8002000000.0 -1.73 -99.0 -99.0 -99.0 -99.0 -99.0 2591 goodsn-43-G141_02591 2.03739 1.0
goodsn 2592 3 1 -1 0.7208 0.474 0.602 0.834 1.029 0.21727 0.089265 0.12801 818940000.0 533810000.0 1.0 0.7208 3.0 2.912 10.74 523500000.0 355870000.0 -1.64 -99.0 -99.0 -99.0 -99.0 -99.0 2592 00000 -1.0 1.0
goodsn 2594 3 1 -1 1.1978 1.102 1.143 1.251 1.287 4.8218 3.8235 0.99826 35078000000.0 4162900000.0 1.0 1.198 3.0 29.91 32.26 4430100000.0 2775300000.0 -1.77 2.98 0.36 601.34 98.01 1.548 2594 goodsn-31-G141_02594 1.1957 1.0
goodsn 2595 3 1 0 0.9395 0.844 0.884 0.997 1.046 3.702 1.2514 2.4506 11481000000.0 10219000000.0 0.0 0.9395 3.0 24.44 19.07 9634800000.0 6813000000.0 -1.59 -99.0 -99.0 -99.0 -99.0 -99.0 2595 00000 -1.0 1.0
goodsn 2597 2 1 1 0.7887 0.7781 0.7819 0.7894 0.7924 23.739 22.517 1.2217 206580000000.0 5094700000.0 0.0 0.7887 2.0 608.8 11.67 1486900000.0 3396400000.0 0.48 11.27 1.61 28.31 4.09 0.942 2597 goodsn-42-G141_02597 0.78872 2.0
goodsn 2598 3 1 -1 0.5666 0.48 0.521 0.613 0.651 0.19718 0.10543 0.091744 967260000.0 382590000.0 1.0 0.5666 3.0 5.625 11.53 289100000.0 255060000.0 -0.98 -1.29 1.75 -inf inf 1.0 2598 goodsn-42-G141_02598 0.67783 1.0
goodsn 2606 2 1 1 0.8524 0.7063 0.7762 0.9035 0.9683 0.21949 0.11228 0.10722 1030100000.0 447110000.0 1.0 0.8524 2.0 2.75 15.12 62755000.0 298070000.0 1.93 0.09 1.38 5.26 77.98 0.932 2606 goodsn-42-G141_02606 0.85243 3.0
goodsn 2608 3 1 -1 1.2055 0.568 0.812 1.629 2.032 1.831 1.7832 0.047768 16360000000.0 199200000.0 0.0 1.206 3.0 13.54 12.74 253050000.0 132800000.0 -1.94 1.32 0.32 587.71 203.16 1.152 2608 goodsn-31-G141_02608 1.29447 2.0
goodsn 2610 2 1 1 0.7683 0.6652 0.7222 0.7726 0.7935 9.9562 9.8331 0.12318 90212000000.0 513670000.0 1.0 0.7683 2.0 279.7 414.5 321290000.0 342450000.0 -1.15 -0.12 1.82 -4.1 59.16 1.452 2610 goodsn-42-G141_02610 0.76827 2.0
goodsn 2614 3 1 -1 0.7918 0.64 0.721 0.871 0.938 0.21366 -99.0 0.21366 -99.0 890980000.0 2.0 0.7918 3.0 -4.548 9.175 1038700000.0 593990000.0 -1.93 0.0 0.0 0.0 0.0 0.846 2614 goodsn-43-G141_02614 0.69808 1.0
goodsn 2621 2 1 1 0.7263 0.6648 0.7117 0.8074 0.8407 0.37081 0.23659 0.13422 2170600000.0 559710000.0 0.0 0.7263 2.0 7.592 6.141 435920000.0 373140000.0 -1.27 0.09 1.07 3.74 42.63 0.696 2621 goodsn-31-G141_02621 0.72633 2.0
goodsn 2622 1 1 1 1.263 -1.0 -1.0 -1.0 -1.0 3.5298 2.4224 1.1075 22224000000.0 4618300000.0 0.0 1.263 1.0 14.76 13.26 4619400000.0 3078800000.0 -1.72 4.16 0.48 515.41 74.8 1.848 2622 goodsn-31-G141_02622 1.25692 1.0
goodsn 2623 3 1 -1 0.7652 0.584 0.678 0.861 0.969 0.40159 0.27224 0.12935 2497600000.0 539400000.0 1.0 0.7652 3.0 7.807 10.84 370320000.0 359600000.0 -1.05 -0.82 1.09 -inf inf 1.0 2623 goodsn-42-G141_02623 0.693 1.0
goodsn 2625 2 1 1 1.4364 1.3859 1.4307 1.4393 1.4434 4.4061 2.5404 1.8657 23307000000.0 7780200000.0 1.0 1.436 2.0 9.598 10.15 5921900000.0 5186800000.0 -1.22 2.75 0.64 312.56 92.06 1.366 2625 goodsn-43-G141_02625 1.43635 1.0
goodsn 2630 3 1 -1 1.9447 1.617 1.83 2.074 2.163 10.293 6.7253 3.5679 61700000000.0 14878000000.0 0.0 1.945 3.0 21.99 13.44 14044000000.0 9919000000.0 -1.52 0.6 0.61 97.8 105.82 0.937 2630 goodsn-31-G141_02630 0.85336 1.0
goodsn 2633 3 1 0 2.9173 2.509 2.71 3.089 3.192 33.708 22.023 11.685 202050000000.0 48728000000.0 1.0 2.917 3.0 11.88 15.48 30047000000.0 32485000000.0 -0.5 -99.0 -99.0 -99.0 -99.0 -99.0 2633 00000 -1.0 1.0
goodsn 2639 3 1 0 1.4242 1.262 1.324 1.532 1.613 5.525 4.7799 0.74517 43852000000.0 3107500000.0 0.0 1.424 3.0 18.31 9.39 557240000.0 2071600000.0 1.42 -99.0 -99.0 -99.0 -99.0 -99.0 2639 00000 -1.0 3.0
goodsn 2641 3 1 -1 0.6961 0.526 0.601 0.792 0.922 0.11472 -99.0 0.11472 -99.0 478390000.0 2.0 0.6961 3.0 -1.824 9.367 569580000.0 318930000.0 -1.86 -99.0 -99.0 -99.0 -99.0 -99.0 2641 goodsn-43-G141_02641 0.69554 1.0
goodsn 2643 3 1 -1 0.5267 0.131 0.382 0.68 0.9 0.14414 0.09404 0.050103 862750000.0 208940000.0 1.0 0.5267 3.0 6.028 11.41 244270000.0 139290000.0 -1.88 2.03 1.33 4.998295299774152e+71 inf 5.158145368867862e+93 2643 goodsn-42-G141_02643 0.68708 1.0
goodsn 2644 3 1 -1 2.1726 2.014 2.094 2.254 2.314 42.105 40.413 1.6915 370760000000.0 7053700000.0 0.0 2.173 3.0 94.59 17.3 3715300000.0 4702400000.0 -0.4 -99.0 -99.0 -99.0 -99.0 -99.0 2644 goodsn-31-G141_02644 2.29696 1.0
goodsn 2649 2 1 1 1.6065 1.3927 1.4642 1.6799 1.688 77.792 71.548 6.2438 656410000000.0 26038000000.0 0.0 1.606 2.0 242.2 6.286 21011000000.0 17358000000.0 -1.29 -99.0 -99.0 -99.0 -99.0 -99.0 2649 goodsn-43-G141_02649 1.60648 1.0
goodsn 2652 3 1 -1 0.8779 0.162 0.357 1.368 1.915 0.03091 -99.0 0.03091 -99.0 128900000.0 2.0 0.8779 3.0 -4.637 13.07 93441000.0 85933000.0 -1.06 -99.0 -99.0 -99.0 -99.0 -99.0 2652 00000 -1.0 2.0
goodsn 2666 2 1 1 0.7066 0.6996 0.704 0.7329 0.755 0.91889 0.2662 0.65269 2442200000.0 2721800000.0 1.0 0.7066 2.0 9.076 11.0 3579600000.0 1814500000.0 -2.1 0.0 0.0 0.0 0.0 0.005 2666 goodsn-21-G141_02666 0.70659 1.0
goodsn 2675 1 1 1 0.955 -1.0 -1.0 -1.0 -1.0 28.526 26.956 1.5702 247300000000.0 6547900000.0 0.0 0.955 1.0 498.4 8.709 2575000000.0 4365300000.0 -0.09 19.72 1.07 133.08 7.58 0.861 2675 goodsn-31-G141_02675 0.95619 2.0
goodsn 2678 3 1 -1 1.5836 1.351 1.45 1.718 1.951 0.6097 -99.0 0.6097 -99.0 2542500000.0 2.0 1.584 3.0 -1.956 11.21 2718300000.0 1695000000.0 -1.76 1.32 0.35 1103.26 680.01 1.81 2678 goodsn-31-G141_02678 1.49678 1.0
goodsn 2682 2 1 1 1.0158 0.977 1.002 1.0422 1.1288 0.57606 0.37689 0.19916 3457700000.0 830530000.0 1.0 1.016 2.0 5.559 10.89 183630000.0 553690000.0 0.5 -1.6 0.72 -34.17 15.3 0.84 2682 goodsn-31-G141_02682 1.01577 3.0
goodsn 2684 1 1 1 1.0156 -1.0 -1.0 -1.0 -1.0 3.4865 2.5072 0.9793 23002000000.0 4083800000.0 0.0 1.016 1.0 36.98 20.53 232340000.0 2722600000.0 3.15 0.67 0.62 2.9 2.65 1.04 2684 goodsn-31-G141_02684 1.00973 3.0
goodsn 2692 3 1 0 0.5167 0.476 0.488 0.551 0.581 9.2511 8.7949 0.45627 80687000000.0 1902700000.0 0.0 0.5167 3.0 592.3 11.12 1078700000.0 1268500000.0 -0.68 -99.0 -99.0 -99.0 -99.0 -99.0 2692 00000 -1.0 2.0
goodsn 2694 2 1 1 2.0864 2.0656 2.0772 2.0976 2.1084 107.71 102.86 4.8437 943700000000.0 20199000000.0 1.0 2.086 2.0 274.1 346.0 4048500000.0 13466000000.0 1.26 -99.0 -99.0 -99.0 -99.0 -99.0 2694 goodsn-42-G141_02694 2.08638 3.0
goodsn 2695 3 1 -1 0.9222 0.783 0.861 0.984 1.039 0.51218 0.12446 0.38772 1141800000.0 1616900000.0 1.0 0.9222 3.0 2.572 10.98 1698400000.0 1077900000.0 -1.69 2.13 0.96 481.36 265.96 1.822 2695 goodsn-42-G141_02695 0.92034 1.0
goodsn 2701 2 1 1 0.7066 0.6297 0.6796 0.7255 0.7549 0.66135 0.2564 0.40494 2352300000.0 1688700000.0 1.0 0.7066 2.0 8.742 11.33 1532400000.0 1125800000.0 -1.52 2.39 1.51 123.25 83.92 1.038 2701 goodsn-42-G141_02701 0.70659 1.0
goodsn 2704 2 1 1 1.0097 0.9935 1.0021 1.0236 1.0723 1.5055 0.86724 0.63825 7956400000.0 2661600000.0 1.0 1.01 2.0 13.09 13.55 1518700000.0 1774400000.0 -0.47 2.9 0.83 127.28 38.06 1.118 2704 goodsn-31-G141_02704 1.00973 1.0
goodsn 2705 3 1 -1 0.6651 0.447 0.554 0.771 0.939 0.64888 0.54028 0.1086 4956700000.0 452880000.0 0.0 0.6651 3.0 20.87 12.18 526500000.0 301920000.0 -2.05 -99.0 -99.0 -99.0 -99.0 -99.0 2705 00000 -1.0 1.0
goodsn 2712 3 1 0 2.3055 2.14 2.221 2.392 2.461 19.429 11.226 8.2032 102990000000.0 34209000000.0 0.0 2.306 3.0 21.52 17.49 22144000000.0 22806000000.0 -0.73 -99.0 -99.0 -99.0 -99.0 -99.0 2712 00000 -1.0 1.0
goodsn 2713 3 1 -1 0.6462 0.247 0.494 0.84 0.935 0.18809 0.14483 0.043256 1328700000.0 180390000.0 1.0 0.6462 3.0 5.9 11.7 185690000.0 120260000.0 -1.78 1.25 1.05 inf inf 1.0 2713 goodsn-42-G141_02713 0.70489 1.0
goodsn 2716 3 1 -1 1.3097 1.215 1.252 1.374 1.417 1.2626 -99.0 1.2626 -99.0 5265300000.0 2.0 1.31 3.0 -13.48 11.04 5480500000.0 3510200000.0 -1.76 3.78 0.44 835.61 151.84 1.794 2716 goodsn-31-G141_02716 1.35726 1.0
goodsn 2717 2 1 1 1.9728 1.9687 1.9703 1.9737 1.9754 105.25 75.073 30.179 688740000000.0 125850000000.0 0.0 1.973 2.0 235.9 9.833 114780000000.0 83902000000.0 -1.45 -99.0 -99.0 -99.0 -99.0 -99.0 2717 goodsn-42-G141_02717 1.97279 1.0
goodsn 2723 2 1 1 0.9729 0.9676 0.9702 0.9763 0.9799 1.9553 1.3027 0.65259 11951000000.0 2721400000.0 0.0 0.9729 2.0 22.59 9.945 1983700000.0 1814300000.0 -1.24 5.81 0.89 311.51 53.87 0.952 2723 goodsn-42-G141_02723 0.97289 1.0
goodsn 2724 3 1 -1 0.8379 0.516 0.646 1.018 1.184 0.66907 0.49116 0.17791 4506000000.0 741900000.0 0.0 0.8379 3.0 12.25 11.21 844890000.0 494600000.0 -1.9 -0.93 1.08 -781.8 2117.47 5.297 2724 goodsn-31-G141_02724 0.67029 1.0
goodsn 2727 1 1 1 1.07 -1.0 -1.0 -1.0 -1.0 4.9181 0.52589 4.3922 4824700000.0 18316000000.0 1.0 1.07 1.0 6.352 10.43 23202000000.0 12211000000.0 -1.9 -99.0 -99.0 -99.0 -99.0 -99.0 2727 goodsn-31-G141_02727 1.60127 1.0
goodsn 2733 3 1 -1 1.8991 1.592 1.741 2.048 2.219 6.227 5.6392 0.58777 51736000000.0 2451100000.0 0.0 1.899 3.0 19.64 10.08 1801100000.0 1634100000.0 -1.04 -99.0 -99.0 -99.0 -99.0 -99.0 2733 goodsn-42-G141_02733 2.74342 1.0
goodsn 2738 3 1 0 0.5126 0.453 0.482 0.545 0.572 0.15024 -99.0 0.15024 -99.0 626520000.0 2.0 0.5126 3.0 -1.193 15.17 490750000.0 417680000.0 -1.29 -99.0 -99.0 -99.0 -99.0 -99.0 2738 00000 -1.0 1.0
goodsn 2740 3 1 0 0.5409 0.477 0.503 0.578 0.602 2.2905 1.2741 1.0164 11689000000.0 4238300000.0 0.0 0.5409 3.0 76.38 15.97 3618900000.0 2825600000.0 -1.47 -99.0 -99.0 -99.0 -99.0 -99.0 2740 00000 -1.0 1.0
goodsn 2749 2 1 1 1.7718 1.5159 1.5646 1.7553 1.7713 53.193 51.253 1.9406 470210000000.0 8092500000.0 0.0 1.772 2.0 193.0 7.671 6356600000.0 5395000000.0 -1.33 -99.0 -99.0 -99.0 -99.0 -99.0 2749 goodsn-42-G141_02749 1.77181 2.0
goodsn 2751 2 1 1 1.6926 1.4457 1.5585 1.6936 1.7021 8.1993 5.5402 2.6592 50827000000.0 11089000000.0 0.0 1.693 2.0 19.85 8.98 8609600000.0 7392800000.0 -1.3 -99.0 -99.0 -99.0 -99.0 -99.0 2751 goodsn-31-G141_02751 1.69258 1.0
goodsn 2756 3 1 -1 0.5799 0.502 0.539 0.62 0.647 0.054102 -99.0 0.054102 -99.0 225610000.0 2.0 0.5799 3.0 -7.07 9.776 163380000.0 150410000.0 -0.51 -99.0 -99.0 -99.0 -99.0 -99.0 2756 goodsn-31-G141_02756 0.28403 1.0
goodsn 2765 2 1 1 1.3584 1.2226 1.2548 1.3806 1.4397 8.0532 7.8794 0.17372 72288000000.0 724440000.0 0.0 1.358 2.0 34.5 9.796 47067000.0 482960000.0 3.01 1.9 0.82 67.89 29.89 1.095 2765 goodsn-31-G141_02765 1.35844 2.0
goodsn 2766 3 1 -1 1.8232 1.608 1.699 1.957 2.055 4.5644 3.4136 1.1508 31318000000.0 4798900000.0 0.0 1.823 3.0 12.76 10.13 4628000000.0 3199300000.0 -1.54 -99.0 -99.0 -99.0 -99.0 -99.0 2766 goodsn-42-G141_02766 1.75936 1.0
goodsn 2767 3 1 -1 1.7056 1.295 1.524 1.878 2.01 6.9258 4.9527 1.9731 45438000000.0 8228100000.0 0.0 1.706 3.0 17.93 11.06 9644000000.0 5485400000.0 -1.9 -99.0 -99.0 -99.0 -99.0 -99.0 2767 00000 -1.0 1.0
goodsn 2768 3 1 -1 0.9786 0.796 0.891 1.065 1.127 1.3122 0.78741 0.52477 7224000000.0 2188300000.0 0.0 0.9786 3.0 13.37 11.35 2006900000.0 1458900000.0 -1.6 -99.0 -99.0 -99.0 -99.0 -99.0 2768 00000 -1.0 1.0
goodsn 2770 3 1 -1 1.4838 1.373 1.408 1.555 1.612 4.5804 2.5173 2.0631 23094000000.0 8603500000.0 1.0 1.484 3.0 9.053 11.92 9115300000.0 5735600000.0 -1.73 -99.0 -99.0 -99.0 -99.0 -99.0 2770 goodsn-31-G141_02770 1.68317 1.0
goodsn 2771 3 1 0 1.7799 1.63 1.693 1.866 1.95 4.3447 3.3252 1.0195 30506000000.0 4251700000.0 0.0 1.78 3.0 12.53 11.13 2054600000.0 2834400000.0 -0.45 -99.0 -99.0 -99.0 -99.0 -99.0 2771 00000 -1.0 3.0
goodsn 2773 3 1 -1 0.8211 0.66 0.743 0.905 0.974 0.35626 0.28104 0.075216 2578400000.0 313660000.0 1.0 0.8211 3.0 7.169 19.73 268350000.0 209110000.0 -1.56 3.48 0.56 1552.56 575.88 1.82 2773 goodsn-32-G141_02773 0.94449 1.0
goodsn 2775 3 1 -1 1.0172 0.855 0.941 1.094 1.146 0.45617 -99.0 0.45617 -99.0 1902300000.0 2.0 1.017 3.0 -0.2154 8.164 1444000000.0 1268200000.0 -1.03 2.54 0.93 215.0 87.75 0.831 2775 goodsn-43-G141_02775 0.86545 1.0
goodsn 2778 2 1 1 0.7986 0.7933 0.7958 0.8167 0.8221 2.149 0.77366 1.3753 7097800000.0 5735300000.0 0.0 0.7986 2.0 20.49 9.697 6226500000.0 3823600000.0 -1.81 9.06 1.73 157.98 32.93 0.752 2778 goodsn-43-G141_02778 0.79858 1.0
goodsn 2780 3 1 0 0.9326 0.829 0.874 0.993 1.038 2.5779 1.4568 1.1211 13365000000.0 4675200000.0 0.0 0.9326 3.0 29.1 9.092 2432500000.0 3116800000.0 -0.41 -99.0 -99.0 -99.0 -99.0 -99.0 2780 00000 -1.0 1.0
goodsn 2783 3 1 -1 0.7052 0.563 0.606 0.788 1.118 0.54711 0.25815 0.28896 2368300000.0 1205000000.0 1.0 0.7052 3.0 8.841 12.97 1488900000.0 803330000.0 -2.04 -99.0 -99.0 -99.0 -99.0 -99.0 2783 00000 -1.0 1.0
goodsn 2784 3 1 0 0.7502 0.693 0.721 0.782 0.816 3.5823 3.2144 0.36788 29490000000.0 1534100000.0 0.0 0.7502 3.0 96.14 30.02 1423900000.0 1022700000.0 -1.63 -99.0 -99.0 -99.0 -99.0 -99.0 2784 00000 -1.0 1.0
goodsn 2787 3 1 -1 2.7242 2.582 2.642 2.811 2.912 33.85 26.638 7.212 244390000000.0 30075000000.0 0.0 2.724 3.0 20.91 15.86 25308000000.0 20050000000.0 -1.3 -99.0 -99.0 -99.0 -99.0 -99.0 2787 goodsn-42-G141_02787 2.77726 1.0
goodsn 2788 3 1 -1 0.9683 0.716 0.848 1.089 1.197 0.069237 -99.0 0.069237 -99.0 288730000.0 2.0 0.9683 3.0 -4.211 10.67 58257000.0 192480000.0 1.31 1.85 0.89 486.8 297.45 2.275 2788 goodsn-42-G141_02788 0.98774 3.0
goodsn 2789 3 1 -1 0.5443 0.405 0.479 0.606 0.676 0.16331 -99.0 0.16331 -99.0 681010000.0 2.0 0.5443 3.0 -4.568 11.38 541300000.0 454000000.0 -1.06 -99.0 -99.0 -99.0 -99.0 -99.0 2789 00000 -1.0 1.0
goodsn 2795 2 1 1 1.0289 0.8677 0.9635 1.0609 1.1115 1.1875 0.2033 0.98419 1865100000.0 4104200000.0 1.0 1.029 2.0 2.859 12.06 3699300000.0 2736100000.0 -1.54 4.26 2.15 129.26 65.66 0.86 2795 goodsn-31-G141_02795 1.02891 1.0
goodsn 2798 3 1 0 0.9194 0.834 0.87 0.97 1.013 5.8384 3.4644 2.374 31783000000.0 9899900000.0 0.0 0.9194 3.0 72.25 15.63 8284400000.0 6600000000.0 -1.43 -99.0 -99.0 -99.0 -99.0 -99.0 2798 00000 -1.0 1.0
goodsn 2801 2 1 1 0.9601 0.9451 0.954 0.9644 0.9714 8.0739 7.6941 0.37982 70588000000.0 1583900000.0 0.0 0.9601 2.0 139.7 9.869 767660000.0 1055900000.0 -0.41 3.17 0.99 36.59 11.61 1.105 2801 goodsn-42-G141_02801 0.96011 2.0
goodsn 2802 2 1 1 0.8121 0.728 0.786 0.8276 0.8437 0.1046 0.041934 0.062668 384710000.0 261330000.0 1.0 0.8121 2.0 1.083 9.961 30288000.0 174220000.0 2.37 -99.0 -99.0 -99.0 -99.0 -99.0 2802 goodsn-31-G141_02802 0.81212 2.0
goodsn 2803 3 1 -1 0.9656 0.798 0.893 1.04 1.111 0.73292 0.56952 0.16341 5224900000.0 681440000.0 0.0 0.9656 3.0 10.14 5.318 741370000.0 454290000.0 -1.88 4.09 0.57 758.21 146.93 1.585 2803 goodsn-31-G141_02803 1.04214 1.0
goodsn 2806 2 1 1 1.9183 1.7489 1.8061 2.0202 2.0732 11.443 6.5761 4.8665 60331000000.0 20294000000.0 0.0 1.918 2.0 22.33 7.995 18075000000.0 13529000000.0 -1.43 -99.0 -99.0 -99.0 -99.0 -99.0 2806 goodsn-43-G141_02806 1.9183 1.0
