# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
goodss 16948 1 1 1 0.666 -1.0 -1.0 -1.0 -1.0 0.88706 0.37295 0.51411 3421600000.0 2143900000.0 0.0 0.666 1.0 14.37 9.505 551140000.0 1429300000.0 0.51 10.03 4.88 14.42 7.04 16948 goodss-19-G141_16948 0.65864
goodss 45816 2 1 1 0.5388 0.5321 0.5354 0.5421 0.5455 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.5388 2.0 nan 0.0 -99.0 -99.0 0.21 -99.0 -99.0 -99.0 -99.0 45816 goodss-01-G141_45816 0.5388
goodss 35955 2 1 1 0.5182 0.5097 0.5138 0.5226 0.527 0.22206 -99.0 0.22206 -99.0 926010000.0 2.0 0.5182 2.0 -3.358 9.7 190630000.0 617340000.0 0.24 -99.0 -99.0 -99.0 -99.0 35955 goodss-12-G141_35955 0.51816
goodss 45915 2 1 1 0.965 0.9409 0.9612 0.9667 0.9699 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.965 2.0 nan 0.0 -99.0 -99.0 13.87 13.14 2.2 51.27 8.8 45915 goodss-01-G141_45915 0.96502
goodss 24622 1 1 1 0.669 -1.0 -1.0 -1.0 -1.0 2.3033 1.4273 0.87599 13094000000.0 3653000000.0 0.0 0.669 1.0 54.53 11.09 886310000.0 2435300000.0 0.39 0.15 2.26 0.1 1.59 24622 goodss-32-G141_24622 0.66779
goodss 46636 2 1 1 0.662 0.6569 0.6589 0.6633 0.6654 1.1694 0.1938 0.97561 1778000000.0 4068400000.0 1.0 0.662 2.0 7.552 8.048 1340400000.0 2712300000.0 -0.09 9.78 4.34 8.04 3.57 46636 goodss-11-G141_46636 0.66196
goodss 32814 2 1 1 0.5159 0.4863 0.4998 0.5249 0.5367 0.075551 0.037092 0.03846 340290000.0 160380000.0 1.0 0.5159 2.0 2.508 6.772 11404000.0 106920000.0 2.78 -99.0 -99.0 -99.0 -99.0 32814 goodss-09-G141_32814 0.51589
goodss 27171 2 1 1 0.7281 0.6216 0.6454 0.7304 0.7512 0.0672 -99.0 0.0672 -99.0 280230000.0 2.0 0.7281 2.0 -2.474 9.515 53576000.0 186820000.0 1.34 2.22 1.72 136.77 120.39 27171 goodss-09-G141_27171 0.72806
goodss 24368 2 1 1 0.7298 0.7048 0.7167 0.7452 0.7635 0.054194 -99.0 0.054194 -99.0 226000000.0 2.0 0.7298 2.0 -2.93 6.749 39029000.0 150660000.0 1.44 2.26 1.42 82.16 54.65 24368 goodss-02-G141_24368 0.72979
goodss 17042 2 1 1 0.7177 0.6428 0.7016 0.7246 0.7355 0.18013 0.016613 0.16352 152410000.0 681900000.0 1.0 0.7177 2.0 0.547 9.363 92225000.0 454600000.0 1.81 2.7 2.26 39.44 33.69 17042 goodss-19-G141_17042 0.71772
