# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
aegis 25354 2 1 1 0.604 0.5998 0.6017 0.6063 0.6087 27.895 25.534 2.3612 234260000000.0 9846400000.0 0.0 0.6539 2.0 1018.0 11.16 2833800000.0 6564300000.0 0.1 -99.0 -99.0 -99.0 -99.0 25354 aegis-10-G141_25354 0.604
aegis 36527 3 1 0 0.9258 0.824 0.863 0.987 1.019 0.78382 0.23385 0.54997 2145400000.0 2293500000.0 1.0 0.9258 3.0 4.776 14.29 2424400000.0 1529000000.0 -1.76 6.55 0.57 584.91 68.01 36527 aegis-23-G141_36527 0.97684
aegis 39965 1 1 1 0.9628 -1.0 -1.0 -1.0 -1.0 2.1292 0.46891 1.6603 4301900000.0 6923500000.0 1.0 0.9441 1.0 9.013 12.33 8006200000.0 4615700000.0 -1.93 9.02 2.06 297.55 74.19 39965 aegis-22-G141_39965 0.94546
aegis 13148 3 1 0 0.6028 0.522 0.566 0.642 0.667 0.94675 0.3689 0.57785 3384400000.0 2409700000.0 1.0 0.6028 3.0 17.08 34.25 2342800000.0 1606500000.0 -1.62 -99.0 -99.0 -99.0 -99.0 13148 00000 -1.0
aegis 17500 3 1 0 0.9514 0.846 0.89 1.006 1.036 1.1753 0.42519 0.75009 3900900000.0 3128000000.0 1.0 0.9514 3.0 7.963 11.25 2821100000.0 2085300000.0 -1.48 -99.0 -99.0 -99.0 -99.0 17500 00000 -1.0
aegis 30642 3 1 0 0.99 0.889 0.94 1.04 1.076 0.88924 -99.0 0.88924 -99.0 3708300000.0 2.0 0.99 3.0 -39.73 15.36 3790100000.0 2472200000.0 -1.73 -99.0 -99.0 -99.0 -99.0 30642 00000 -1.0
aegis 31579 3 1 0 0.8508 0.75 0.797 0.905 0.935 0.82548 -99.0 0.82548 -99.0 3442400000.0 2.0 0.8508 3.0 -6.696 13.8 3485500000.0 2294900000.0 -1.71 -99.0 -99.0 -99.0 -99.0 31579 00000 -1.0
aegis 33123 3 1 0 0.7986 0.678 0.721 0.884 0.974 1.7381 1.3529 0.38525 12412000000.0 1606600000.0 0.0 0.7986 3.0 35.83 14.41 1549400000.0 1071000000.0 -1.66 -99.0 -99.0 -99.0 -99.0 33123 00000 -1.0
aegis 37002 2 1 1 0.9749 0.8914 0.9677 1.0289 1.0535 0.90325 -99.0 0.90325 -99.0 3766700000.0 2.0 0.9524 2.0 -18.17 11.07 4448800000.0 2511100000.0 -1.93 2.19 1.19 131.98 75.7 37002 aegis-11-G141_37002 0.97486
aegis 544 3 1 0 0.9073 0.775 0.818 0.996 1.041 0.54983 -99.0 0.54983 -99.0 2292900000.0 2.0 0.9073 3.0 -11.39 20.41 2454100000.0 1528600000.0 -1.8 -99.0 -99.0 -99.0 -99.0 544 00000 -1.0
aegis 35517 3 1 0 0.8631 0.748 0.792 0.956 1.011 3.8293 2.9798 0.84944 27338000000.0 3542300000.0 0.0 0.8631 3.0 71.76 16.25 2432200000.0 2361500000.0 -1.03 -99.0 -99.0 -99.0 -99.0 35517 00000 -1.0
aegis 11460 1 1 1 0.7543 -1.0 -1.0 -1.0 -1.0 4.2266 3.6016 0.62501 33042000000.0 2606400000.0 0.0 0.684 1.0 131.7 15.06 1344700000.0 1737600000.0 -0.48 9.72 1.93 68.93 14.28 11460 aegis-21-G141_11460 0.75857
aegis 13273 2 1 1 0.6812 0.6754 0.6796 0.701 0.7104 7.2082 5.4157 1.7926 49685000000.0 7475200000.0 0.0 0.7137 2.0 180.5 21.01 5948900000.0 4983500000.0 -1.31 -99.0 -99.0 -99.0 -99.0 13273 aegis-26-G141_13273 0.68119
aegis 31698 3 1 0 0.9887 0.906 0.959 1.025 1.043 3.1212 0.98732 2.1338 9058000000.0 8898400000.0 1.0 0.9887 3.0 16.15 147.2 6402600000.0 5932300000.0 -1.13 -99.0 -99.0 -99.0 -99.0 31698 00000 -1.0
aegis 1407 3 1 0 0.6364 0.59 0.608 0.665 0.685 1.5526 0.50087 1.0518 4595100000.0 4386000000.0 1.0 0.6364 3.0 20.97 49.46 2983700000.0 2924000000.0 -1.23 -99.0 -99.0 -99.0 -99.0 1407 00000 -1.0
aegis 10078 3 1 0 0.5475 0.469 0.504 0.59 0.618 1.8374 0.27285 1.5645 2503200000.0 6524300000.0 1.0 0.5475 3.0 15.87 16.61 6425500000.0 4349500000.0 -1.7 -99.0 -99.0 -99.0 -99.0 10078 00000 -1.0
aegis 17949 1 1 1 0.7127 -1.0 -1.0 -1.0 -1.0 5.3314 3.6968 1.6346 33915000000.0 6816700000.0 0.0 0.6743 1.0 139.1 8.942 5115500000.0 4544500000.0 -1.36 13.66 2.4 58.46 10.63 17949 aegis-03-G141_17949 0.71172
aegis 40757 3 1 0 0.8347 0.808 0.813 0.857 0.862 28.951 27.978 0.97244 256680000000.0 4055200000.0 0.0 0.8347 3.0 700.6 21.36 514730000.0 2703500000.0 1.95 -99.0 -99.0 -99.0 -99.0 40757 00000 -1.0
aegis 4217 2 1 1 0.9739 0.9709 0.9722 0.9795 0.9811 10.235 9.7152 0.5196 89130000000.0 2166800000.0 0.0 0.9703 2.0 170.1 14.82 290830000.0 1444500000.0 1.89 8.78 1.09 59.28 7.5 4217 aegis-07-G141_04217 0.97388
aegis 39176 3 1 0 0.7572 0.686 0.722 0.792 0.824 15.84 11.854 3.9863 108750000000.0 16623000000.0 0.0 0.7572 3.0 347.4 12.81 12152000000.0 11082000000.0 -0.97 54.73 24.55 110.32 49.6 39176 aegis-11-G141_39176 0.6315
aegis 37464 3 1 0 0.7276 0.645 0.679 0.776 0.806 6.0234 4.9367 1.0866 45291000000.0 4531400000.0 0.0 0.7276 3.0 157.8 13.47 2216200000.0 3020900000.0 -0.49 -99.0 -99.0 -99.0 -99.0 37464 00000 -1.0
aegis 7806 2 1 1 0.6628 0.6534 0.658 0.6678 0.6727 9.7027 8.9307 0.77202 81933000000.0 3219400000.0 0.0 0.6945 2.0 316.5 11.14 1270600000.0 2146300000.0 -0.35 6.33 5.57 14.68 13.01 7806 aegis-06-G141_07806 0.6628
aegis 854 3 1 0 0.8152 0.769 0.79 0.842 0.859 14.17 13.031 1.1391 119550000000.0 4750100000.0 0.0 0.8152 3.0 335.1 20.5 771230000.0 3166700000.0 1.49 -99.0 -99.0 -99.0 -99.0 854 00000 -1.0
