# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism uvj
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
cosmos 8081 3 1 0 2.2394 2.067 2.149 2.335 2.407 15.172 11.925 3.2465 109400000000.0 13538000000.0 0.0 2.239 3.0 25.2 23.59 13391000000.0 9025600000.0 -1.61 -99.0 -99.0 -99.0 -99.0 8081 cosmos-05-G141_08081 2.53955 1.0
cosmos 6963 2 1 1 2.2871 2.2766 2.2824 2.2958 2.3104 7.8146 1.9634 5.8512 18013000000.0 24400000000.0 1.0 2.287 2.0 3.864 21.63 16971000000.0 16267000000.0 -1.09 -99.0 -99.0 -99.0 -99.0 6963 cosmos-05-G141_06963 2.28708 2.0
cosmos 20928 3 1 0 1.4353 1.391 1.409 1.473 1.484 70.929 66.28 4.6492 608070000000.0 19388000000.0 0.0 1.435 3.0 250.7 21.7 9682000000.0 12925000000.0 -0.41 -99.0 -99.0 -99.0 -99.0 20928 cosmos-16-G141_20928 1.98172 1.0
cosmos 18435 2 1 1 1.4242 1.4186 1.421 1.4261 1.4283 27.499 25.246 2.2526 231620000000.0 9393500000.0 0.0 1.424 2.0 96.71 22.77 4514600000.0 6262300000.0 -0.41 15.28 1.44 378.89 44.9 18435 cosmos-17-G141_18435 1.4242 1.0
cosmos 19325 2 1 1 1.6065 1.5869 1.6 1.6156 1.6869 14.729 10.983 3.7461 100760000000.0 15622000000.0 0.0 1.606 2.0 37.18 24.77 17797000000.0 10415000000.0 -1.86 -99.0 -99.0 -99.0 -99.0 19325 cosmos-17-G141_19325 1.60648 1.0
cosmos 17539 2 1 1 1.5282 1.5227 1.5251 1.5292 1.5314 2.9685 -99.0 2.9685 -99.0 12379000000.0 2.0 1.528 2.0 -6.141 20.63 12148000000.0 8252600000.0 -1.62 4.91 0.69 443.01 86.58 17539 cosmos-10-G141_17539 1.52818 1.0
cosmos 20449 2 1 1 1.6605 1.6433 1.651 1.6787 1.7328 17.228 7.7011 9.5271 70653000000.0 39730000000.0 0.0 1.66 2.0 26.87 25.47 36707000000.0 26486000000.0 -1.51 -99.0 -99.0 -99.0 -99.0 20449 cosmos-25-G141_20449 1.66046 1.0
cosmos 17038 2 0 1 1.537 1.4932 1.5174 1.5459 1.5634 37.017 30.093 6.9245 276080000000.0 28876000000.0 0.0 1.537 2.0 104.0 19.9 18727000000.0 19251000000.0 -0.8 35.08 2.7 736.93 67.17 17038 cosmos-10-G141_17038 1.53704 1.0
cosmos 17652 2 1 1 1.5421 1.5012 1.524 1.5488 1.7358 11.624 9.1325 2.4919 83784000000.0 10391000000.0 0.0 1.542 2.0 31.47 20.63 9364300000.0 6927600000.0 -1.45 4.87 2.3 233.1 120.68 17652 cosmos-27-G141_17652 1.54212 1.0
cosmos 18064 2 1 1 1.6393 1.6314 1.6353 1.6413 1.6453 14.059 3.5477 10.512 32548000000.0 43835000000.0 1.0 1.639 2.0 12.19 20.52 39518000000.0 29223000000.0 -1.48 -99.0 -99.0 -99.0 -99.0 18064 cosmos-27-G141_18064 1.63926 1.0
