# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism uvj
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
aegis 28421 2 1 1 2.2333 2.1895 2.2177 2.2918 2.3455 74.103 68.273 5.8298 626360000000.0 24311000000.0 0.0 2.2863 2.0 134.5 16.38 12364000000.0 16207000000.0 -0.39 -99.0 -99.0 -99.0 -99.0 28421 aegis-16-G141_28421 2.23329 1.0
aegis 22935 2 1 1 2.3821 2.37 2.3772 2.4 2.5222 9.0914 1.5966 7.4948 14648000000.0 31254000000.0 1.0 2.4517 2.0 2.404 12.27 27989000000.0 20836000000.0 -1.42 -99.0 -99.0 -99.0 -99.0 22935 aegis-01-G141_22935 2.38211 1.0
aegis 20924 3 1 0 2.2356 2.076 2.15 2.325 2.416 34.353 31.323 3.0292 287370000000.0 12632000000.0 0.0 2.2356 3.0 66.54 12.35 7565500000.0 8421400000.0 -0.55 -99.0 -99.0 -99.0 -99.0 20924 aegis-01-G141_20924 2.85164 1.0
aegis 14776 2 1 1 2.1424 2.0247 2.1045 2.2288 2.2915 25.316 18.148 7.1682 166500000000.0 29892000000.0 0.0 2.14 2.0 44.63 11.53 24829000000.0 19928000000.0 -1.32 -99.0 -99.0 -99.0 -99.0 14776 aegis-16-G141_14776 -1.0 1.0
aegis 12512 2 1 1 2.3251 2.3161 2.3205 2.3315 2.3384 42.657 32.773 9.8837 300670000000.0 41216000000.0 0.0 2.2572 2.0 67.35 11.23 43338000000.0 27478000000.0 -1.75 -99.0 -99.0 -99.0 -99.0 12512 aegis-21-G141_12512 2.3251 1.0
aegis 10970 2 1 1 2.2268 2.2223 2.2241 2.2277 2.2294 66.754 37.396 29.358 343080000000.0 122430000000.0 0.0 2.4291 2.0 58.87 13.38 106120000000.0 81618000000.0 -1.35 -99.0 -99.0 -99.0 -99.0 10970 aegis-21-G141_10970 2.22683 1.0
aegis 4519 3 1 0 2.2544 2.03 2.157 2.348 2.401 5.6341 1.3272 4.3069 12176000000.0 17960000000.0 1.0 2.2544 3.0 2.739 13.47 20075000000.0 11973000000.0 -1.82 -99.0 -99.0 -99.0 -99.0 4519 aegis-21-G141_04519 2.13616 1.0
aegis 29690 3 1 0 2.2535 2.078 2.164 2.342 2.411 2.4344 -99.0 2.4344 -99.0 10152000000.0 2.0 2.2535 3.0 -15.26 13.19 6774000000.0 6767800000.0 -0.71 -99.0 -99.0 -99.0 -99.0 29690 aegis-23-G141_29690 2.28708 1.0
aegis 38393 2 1 1 2.2091 2.1032 2.1393 2.2327 2.2914 88.973 86.047 2.9263 789420000000.0 12203000000.0 0.0 2.2 2.0 193.2 12.95 5410100000.0 8135400000.0 -0.14 -99.0 -99.0 -99.0 -99.0 38393 aegis-05-G141_38393 2.20913 2.0
aegis 36205 3 1 0 2.3578 2.251 2.294 2.42 2.475 5.5599 -99.0 5.5599 -99.0 23186000000.0 2.0 2.3578 3.0 -5.597 12.25 23862000000.0 15457000000.0 -1.68 -99.0 -99.0 -99.0 -99.0 36205 aegis-05-G141_36205 2.25112 1.0
