# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
uds 22802 2 1 1 1.6685 1.6605 1.6646 1.6748 1.6804 9.8138 4.7128 5.1009 43237000000.0 21272000000.0 1.0 1.668 2.0 16.55 24.79 3360400000.0 14181000000.0 1.65 -99.0 -99.0 -99.0 -99.0 22802 uds-11-G141_22802 1.66846
uds 23044 2 1 1 2.4212 2.1809 2.2638 2.5011 2.546 728.85 727.08 1.7696 6670500000000.0 7379500000.0 0.0 2.421 2.0 1162.0 36.03 1777000000.0 4919600000.0 0.46 -99.0 -99.0 -99.0 -99.0 23044 uds-06-G141_23044 2.42123
uds 23692 2 1 1 2.0313 1.9392 1.9732 2.0768 2.1404 545.67 528.57 17.105 4849300000000.0 71329000000.0 0.0 2.031 2.0 1526.0 72.44 34387000000.0 47553000000.0 -0.41 -99.0 -99.0 -99.0 -99.0 23692 uds-08-G141_23692 2.03133
uds 23701 1 1 1 0.942 -1.0 -1.0 -1.0 -1.0 7.4892 6.2173 1.2719 57039000000.0 5304000000.0 0.0 0.942 1.0 120.4 24.37 426540000.0 3536000000.0 2.66 0.38 1.52 0.82 3.29 23701 uds-08-G141_23701 0.93576
uds 23710 2 1 1 1.3798 1.3155 1.3632 1.4047 1.4271 13.737 8.4297 5.3069 77337000000.0 22130000000.0 1.0 1.38 2.0 34.9 37.73 14048000000.0 14754000000.0 -0.79 3.87 1.59 26.68 11.12 23710 uds-19-G141_23710 1.37976
uds 24953 2 1 1 1.3762 1.3708 1.3732 1.3786 1.3813 36.009 30.439 5.5701 279260000000.0 23228000000.0 0.0 1.376 2.0 127.3 21.62 10634000000.0 15485000000.0 -0.26 11.83 1.19 52.73 5.37 24953 uds-19-G141_24953 1.37619
uds 25206 2 1 1 1.7292 1.6733 1.7032 1.763 1.7879 8.6471 8.1845 0.46261 75087000000.0 1929200000.0 0.0 1.729 2.0 30.17 24.32 147290000.0 1286100000.0 2.71 -99.0 -99.0 -99.0 -99.0 25206 uds-27-G141_25206 1.72918
uds 25282 2 1 1 2.0072 1.9991 2.0034 2.0113 2.0796 6.5766 4.7392 1.8373 43479000000.0 7662000000.0 1.0 2.007 2.0 14.16 21.31 1269200000.0 5108000000.0 1.43 -99.0 -99.0 -99.0 -99.0 25282 uds-21-G141_25282 2.00717
uds 25394 2 1 1 1.4206 1.3164 1.3636 1.4317 1.5884 161.25 158.52 2.7259 1454400000000.0 11367000000.0 0.0 1.421 2.0 610.0 24.56 9119700000.0 7578200000.0 -1.38 7.58 2.69 80.98 30.3 25394 uds-20-G141_25394 1.42056
uds 25630 2 1 1 1.7456 1.7419 1.7434 1.7466 1.7481 396.29 378.82 17.469 3475400000000.0 72848000000.0 0.0 1.746 2.0 1412.0 23.86 37274000000.0 48565000000.0 -0.41 -99.0 -99.0 -99.0 -99.0 25630 uds-06-G141_25630 1.7456
uds 26012 2 1 1 2.3451 2.3196 2.3331 2.3477 2.3542 109.02 101.49 7.5328 931110000000.0 31413000000.0 0.0 2.345 2.0 184.1 23.31 15166000000.0 20942000000.0 -0.42 -99.0 -99.0 -99.0 -99.0 26012 uds-27-G141_26012 2.34511
uds 26552 2 1 1 1.0813 1.0732 1.0768 1.0847 1.0889 1.4799 -99.0 1.4799 -99.0 6171600000.0 2.0 1.081 2.0 -33.67 26.86 619750000.0 4114400000.0 2.47 -0.11 1.48 -0.29 3.7 26552 uds-27-G141_26552 1.08132
uds 26875 2 1 1 1.3679 1.3649 1.3662 1.369 1.3708 241.47 236.92 4.5548 2173600000000.0 18994000000.0 0.0 1.368 2.0 1011.0 24.76 5710100000.0 12663000000.0 0.42 29.73 0.88 158.02 5.13 26875 uds-17-G141_26875 1.36789
uds 27672 2 1 1 1.9594 1.8997 1.9375 2.0613 2.1179 16.486 14.58 1.9056 133760000000.0 7946700000.0 0.0 1.959 2.0 46.76 29.04 1317500000.0 5297800000.0 1.62 -99.0 -99.0 -99.0 -99.0 27672 uds-13-G141_27672 1.95944
uds 28087 2 1 1 2.1127 2.064 2.086 2.1375 2.1542 233.65 224.49 9.1599 2059600000000.0 38198000000.0 0.0 2.113 2.0 574.6 40.67 12675000000.0 25465000000.0 0.24 -99.0 -99.0 -99.0 -99.0 28087 uds-13-G141_28087 2.11273
uds 28156 2 1 1 1.9952 1.8348 1.9094 2.0205 2.3456 293.0 292.01 0.98825 2679000000000.0 4121100000.0 0.0 1.995 2.0 887.5 21.91 1129100000.0 2747400000.0 0.26 -99.0 -99.0 -99.0 -99.0 28156 uds-01-G141_28156 1.99517
uds 28465 2 1 1 0.5762 0.5358 0.5557 0.6156 0.647 0.99461 0.68681 0.3078 6301000000.0 1283600000.0 0.0 0.5762 2.0 35.12 29.56 39664000.0 855710000.0 4.86 -99.0 -99.0 -99.0 -99.0 28465 uds-20-G141_28465 0.57617
uds 28473 2 1 1 2.4504 2.2782 2.4081 2.4816 2.6354 205.29 202.93 2.3671 1861700000000.0 9871200000.0 0.0 2.45 2.0 306.6 24.77 5381300000.0 6580800000.0 -0.48 -99.0 -99.0 -99.0 -99.0 28473 uds-24-G141_28473 2.45043
uds 28773 2 1 1 1.4121 1.3932 1.4019 1.4172 1.4245 170.66 159.65 11.008 1464700000000.0 45907000000.0 0.0 1.412 2.0 623.2 38.25 20994000000.0 30605000000.0 -0.31 23.33 2.48 69.93 7.78 28773 uds-01-G141_28773 1.41211
uds 29179 2 1 1 2.0057 1.9864 1.9933 2.009 2.025 139.25 135.49 3.761 1243000000000.0 15684000000.0 0.0 2.006 2.0 405.4 25.94 6178900000.0 10456000000.0 0.0 -99.0 -99.0 -99.0 -99.0 29179 uds-18-G141_29179 2.00567
