# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism uvj
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
goodss 987 3 1 0 0.7079 0.644 0.662 0.758 0.818 0.41015 0.23049 0.17966 2114600000.0 749200000.0 1.0 0.7079 3.0 7.826 11.1 827590000.0 499470000.0 -1.86 -99.0 -99.0 -99.0 -99.0 987 00000 -1.0 1.0
goodss 1025 3 1 0 0.7872 0.546 0.644 1.168 5.907 0.40265 0.40153 0.0011277 3683700000.0 4702600.0 0.0 0.7872 3.0 10.89 9.995 9329600.0 3135100.0 -3.15 -99.0 -99.0 -99.0 -99.0 1025 00000 -1.0 3.0
goodss 1085 3 1 0 0.8729 0.449 0.615 1.235 5.674 0.58936 0.58059 0.0087706 5326500000.0 36575000.0 0.0 0.8729 3.0 13.7 8.24 41748000.0 24383000.0 -2.05 -99.0 -99.0 -99.0 -99.0 1085 00000 -1.0 3.0
goodss 1172 3 1 0 0.5395 0.294 0.399 0.668 0.753 0.072098 0.066865 0.0052332 613440000.0 21823000.0 1.0 0.5395 3.0 4.035 6.303 2184600.0 14549000.0 2.18 2.38 1.44 317.0 277.99 1172 goodss-15-G141_01172 0.87573 3.0
goodss 1221 3 1 0 0.8167 0.772 0.785 0.849 0.873 0.26348 -99.0 0.26348 -99.0 1098800000.0 2.0 0.8167 3.0 -34.34 13.4 1039400000.0 732510000.0 -1.49 3.08 0.92 403.18 145.83 1221 goodss-16-G141_01221 0.83308 1.0
goodss 1231 3 1 0 1.129 1.016 1.066 1.192 1.284 0.97049 0.44606 0.52443 4092300000.0 2187000000.0 1.0 1.129 3.0 4.419 6.157 2142200000.0 1458000000.0 -1.62 1.54 1.2 246.47 242.49 1231 goodss-15-G141_01231 0.89933 1.0
goodss 1242 2 1 1 0.7834 0.7616 0.777 0.8216 0.8357 0.67935 0.18701 0.49233 1715700000.0 2053100000.0 1.0 0.7834 2.0 5.113 13.81 2411700000.0 1368700000.0 -1.93 0.68 1.96 59.37 186.88 1242 goodss-15-G141_01242 0.78336 1.0
goodss 1271 3 1 0 1.2332 1.098 1.159 1.31 1.379 6.0971 5.5434 0.55372 50857000000.0 2309100000.0 0.0 1.233 3.0 37.91 7.909 2735900000.0 1539400000.0 -1.93 4.82 0.85 22711.07 82265.66 1271 goodss-05-G141_01271 1.26144 1.0
goodss 1352 3 1 0 0.7885 0.511 0.666 0.893 1.024 0.2672 0.17266 0.094544 1584000000.0 394260000.0 1.0 0.7885 3.0 4.67 6.032 325800000.0 262840000.0 -1.54 -99.0 -99.0 -99.0 -99.0 1352 goodss-15-G141_01352 -1.0 1.0
goodss 1384 3 1 0 2.2045 1.478 1.948 2.431 2.534 8.6307 6.0011 2.6296 55056000000.0 10966000000.0 0.0 2.204 3.0 13.39 8.497 11864000000.0 7310600000.0 -1.76 -99.0 -99.0 -99.0 -99.0 1384 goodss-15-G141_01384 1.82356 1.0
goodss 1418 3 1 0 0.9323 0.814 0.868 1.004 1.073 0.21631 0.12803 0.088279 1174600000.0 368130000.0 1.0 0.9323 3.0 2.56 11.15 374080000.0 245420000.0 -1.73 -99.0 -99.0 -99.0 -99.0 1418 goodss-16-G141_01418 0.66612 1.0
goodss 1442 3 1 0 1.645 1.375 1.528 1.769 1.917 1.3404 -99.0 1.3404 -99.0 5589500000.0 2.0 1.645 3.0 -7.235 16.16 5459900000.0 3726300000.0 -1.61 -99.0 -99.0 -99.0 -99.0 1442 00000 -1.0 1.0
goodss 1454 3 1 0 0.9437 0.875 0.905 0.981 1.011 1.6466 0.90864 0.73797 8336100000.0 3077400000.0 0.0 0.9437 3.0 17.49 8.441 3622300000.0 2051600000.0 -1.93 4.21 0.86 1.706148464437396e+18 1.5048358055946714e+189 1454 goodss-15-G141_01454 0.95424 1.0
goodss 1462 3 1 0 0.9527 0.864 0.895 1.011 1.067 0.2299 -99.0 0.2299 -99.0 958730000.0 2.0 0.9527 3.0 -3.244 7.691 1150400000.0 639150000.0 -1.92 1.78 0.8 inf inf 1462 goodss-15-G141_01462 0.87105 1.0
goodss 1465 3 1 0 0.6028 0.349 0.507 0.685 0.719 0.046317 -99.0 0.046317 -99.0 193150000.0 2.0 0.6028 3.0 -11.89 7.35 94732000.0 128760000.0 -0.15 -99.0 -99.0 -99.0 -99.0 1465 goodss-15-G141_01465 0.37644 1.0
goodss 1488 3 1 0 1.6113 1.423 1.519 1.705 1.849 2.6356 -99.0 2.6356 -99.0 10991000000.0 2.0 1.611 3.0 -1.143 7.767 12930000000.0 7327100000.0 -1.91 -99.0 -99.0 -99.0 -99.0 1488 00000 -1.0 1.0
goodss 1491 3 1 0 1.1686 1.044 1.102 1.238 1.329 1.0384 0.48108 0.55735 4413600000.0 2324200000.0 1.0 1.169 3.0 4.178 7.926 2759400000.0 1549500000.0 -1.93 2.78 0.92 401.94 157.32 1491 goodss-15-G141_01491 1.12548 1.0
goodss 1524 3 1 0 0.9509 0.564 0.795 1.105 1.228 0.024372 -99.0 0.024372 -99.0 101640000.0 2.0 0.9509 3.0 -8.17 10.78 71934000.0 67758000.0 -1.05 2.17 1.27 8.764075956719416e+188 inf 1524 goodss-15-G141_01524 0.90408 3.0
goodss 1539 3 1 0 1.778 1.616 1.684 1.87 1.951 53.525 52.288 1.2363 479710000000.0 5155700000.0 0.0 1.778 3.0 197.0 28.12 3906600000.0 3437100000.0 -1.32 -99.0 -99.0 -99.0 -99.0 1539 goodss-14-G141_01539 1.86624 1.0
goodss 1564 3 1 0 0.673 0.317 0.56 0.779 0.858 0.17061 0.13502 0.03559 1238700000.0 148420000.0 1.0 0.673 3.0 5.1 9.324 70221000.0 98944000.0 -0.4 -99.0 -99.0 -99.0 -99.0 1564 goodss-16-G141_01564 -1.0 1.0
goodss 1567 3 1 0 0.6971 0.601 0.645 0.75 0.821 0.047264 -99.0 0.047264 -99.0 197100000.0 2.0 0.6971 3.0 -6.418 7.165 77873000.0 131400000.0 -0.06 -0.41 1.58 -20.53 82.09 1567 goodss-15-G141_01567 0.78515 3.0
